author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts,PE_2年前,PE_1年前,PE_当年,PE_明年,PE_后年,PE_大后年,EPS_2年前,EPS_1年前,EPS_当年,EPS_明年,EPS_后年,EPS_大后年
"沈晓峰,黄凡洋",盈利实现逐季改善，3Q23有望扭亏；维持“买入”南方航空1H23营业收入718.30亿，同增76.0%，归母净亏损28.75亿，符合业绩预告净亏损25-33亿，1H22为净亏损114.88亿；其中2Q23归母净亏损环比缩窄9.21亿至9.77亿。2Q23我国民航客运进一步回暖，但国际航线恢复需要时间，结合最新经营数据和人民币汇率，我们调整2023-25净利润至23.65/162.81/197.55亿（前值：55.68/180.48/219.46亿），给予A/H股3.8/2.3x 2023E PB不变（历史10年/12年均值1.8x/1.1x，考虑ROE等盈利能力指标有望取得突破，给予估值溢价），并预计2023年BVPS为2.40元，目标价A/H股人民币9.10元/6.00港币，维持“买入”。2Q23营收已超越2Q19，1H23收益水平维持高位2Q23民航运营环境继续改善，公司2Q23供给/需求分别环比上升15.2%/18.9%，恢复至2Q19的93%/87%（1Q23分别为80%/72%），客座率为76.9%，环比上升2.4pct。A股口径2Q23营收为377.75亿，环比上升10.9%，比2019年同期高7%。1H23整体来看，公司供给/需求分别同增91.9%/125.8%，恢复至1H19的87%/80%，客座率75.8%，同比上升11.4pct。公司受益于收益管理及国际航线票价仍较高，单位客公里收益相比1H19提升约17%，同增3.7%，使得1H23营收恢复至1H19的98%。2Q23扣汇已实现盈利，看好3Q23旺季盈利表现公司2Q23营业成本336.05亿，环比上升0.9%，其中单位ASK成本环比下降12.3%，公司2Q23毛利润环比提升34.09亿至41.70亿。不过由于2Q23人民币兑美元贬值5.2%（1Q23为升值1.3%），使得2Q23财务费用环比增加25.30亿至33.47亿，最终2Q23归母净亏损环比缩窄9.21亿，同时我们测算扣汇已实现净利润约5.0亿。1H23整体来看，由于飞机利用率增加摊薄固定成本，毛利润49.31亿，同比改善135.69亿，归母大幅减亏86.13亿。考虑3Q23旺季运力继续投入，票价有望维持高位，有公司望在3Q23及全年实现扭亏。调整目标价至A股人民币9.10元、H股6.00港币，维持“买入”我们调整2023-2025年净利润至23.65/162.81/197.55亿（前值55.68/180.48/219.46亿），并预计2023年BVPS为2.40元，给予A/H股3.8x/2.3x 2023E PB不变（历史10年/12年均值1.8x/1.1x，考虑盈利能力和ROE提升，给予估值溢价），目标价A股人民币9.10元/H股6.00港币（前值人民币9.80元/H股6.70港币），我们认为公司将受益行业景气向上以及全票价上调，凭借国内线规模优势，盈利有望在旺季突破，维持“买入”。风险提示：需求恢复不及预期，机队引进超预期，油汇波动，安全事故。,,华泰证券,买入,[None],2023-08-30,,买入,5305839,pdf_downloads/2023/2023-08-30/600029-南方航空（600029）：单季扣汇净利润扭亏，看好旺季盈利.pdf,600029,南方航空,南方航空（600029）：单季扣汇净利润扭亏，看好旺季盈利,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 23.65,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 162.81,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 197.55,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"李丹,卢骁尧",南方航空发布23H1业绩：营业收入718.30亿元，同比增加75.98%，实现归母净利润-28.75亿元，同比大幅减亏（22H1为-114.88亿元）。其中Q2，营业收入377.75亿元，同比增加95.26%，实现归母净利润-9.77亿元，亏幅同比大幅收窄（22Q2为-69.92亿元），含可转债的衍生工具部分公允价值变动收益6.09亿元。按照公司 2023 中报口径，人民币兑美元汇率每贬值1%，将导致公司净利润减少2.84亿元，我们预计 Q2 人民币贬值产生的汇兑损失导致公司净利润减少约 16.15亿元，加回汇兑损失影响后，预计公司 23Q2 归母净利润约6.38 亿元。Q2 出行淡季不淡，运力持续恢复、需求数据持续回暖机队规模：截至 2023 年 6 月 30 日，机队规模897架，当年净引进3架。 经营数据：23H1公司ASK、RPK、客座率同比19H1分别-13%、-20%、-6.9pct；其中Q2，ASK、RPK、客座率同比19Q2分别-7%、-13%、-5.5pct。客收：23H1整体客公里收益为0.56元，同比增加3.7%，较19H1增加17.2%；其中国内、国际、地区线分别为0.54、0.66、0.94元，分别较19H1增加4.2%、74.6%、25.3%。单位成本：23H1单位ASK成本0.46元，同比下降30%，同比19H1增加20%； 其中1）油价：单位航油成本0.16元，同比下降18%，较19H1增加27%，2）利用率提升，摊薄非油成本：单位ASK非油成本0.31元，同比下降34%，同比19H1增加16%。盈利预测与投资建议十四五期间行业运力供给增速确定性放缓，未来需求恢复过程中有望出现明显供需错配，公司业绩弹性有望充分释放，预计2023-2025 年归母净利润分别23、140、171亿元，维持“买入”评级。风险提示需求不及预期、油价大幅上涨、人民币兑美元大幅贬值等。,,浙商证券,买入,[None],2023-08-30,,买入,5305802,pdf_downloads/2023/2023-08-30/600029-南方航空（600029）23H1业绩点评：Q2扣汇盈利6.38亿元，三季度有望创新高.pdf,600029,南方航空,南方航空（600029）23H1业绩点评：Q2扣汇盈利6.38亿元，三季度有望创新高,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 23,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 140,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 171,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"姜明,曾凡喆",南方航空披露2023年中报。2023年上半年公司营业收入718.3亿，同比增长76.0%，实现归母净利润-28.75亿，其中二季度公司营业收入377.8亿，同比增长95.3%，实现归母净利润-9.77亿。民航需求复苏拉动客运收入大幅增长，货运收入有所下降。上半年民航客运需求迅猛复苏，公司上半年客运运力投放同比大幅增长91.9%，旅客周转量同比增长125.8%，客座率75.75%，同比增长11.38pct。公司单位运价保持坚挺，国内客公里收益同比提高12.2%，国际线及地区线运价则由于供给逐步放量而有所下滑，公司上半年客运收入609.6亿，同比大幅提高128%。货运方面，因客机腹舱运力回流等因素导致运价有所下降，公司货运收入71.8亿，同比下降35.6%。运力增长稀释运营成本，公司单位成本显著下降。因业务量大幅上行，上半年公司营业成本669.0亿，同比增长35.3%，其中航油成本228.0亿，同比增长58.4%，非油成本441.0亿，同比增长25.8%。上半年得益于飞机利用效率提升，公司各项单位成本整体显著降低，其中单位ASK航油成本0.1583元，同比下降17.5%，单位ASK非油成本0.3062元，同比下降34.5%，带动公司盈利能力显著恢复。汇兑损失拖累业绩，二季度扣汇已实现盈利。上半年因业务量提升，公司销售费用明显增长，但费用率略有下降，销售费用率为4.14%，同比下降0.58pct，管理费用、研发费用均保持平稳，因收入增长，费用率分别下降1.53pct、0.08pct至2.50%、0.32%。公司利息费用支出整体平稳，上半年汇兑损失13.5亿，财务费用率5.8%，同比下降6.02pct，扣汇财务费用率3.92%，同比下降2.87pct。其余科目方面，上半年公司公允价值变动收益、处置收益对业绩有些许贡献，上半年亏损28.75亿，落于业绩预告中值附近。值得一提的是，二季度公司扣汇业绩已经恢复盈利，扣汇利润总额15.4亿，已经超越2019年同期4.5亿的扣汇业绩水平。风险提示：宏观经济下滑，油价汇率剧烈波动，安全事故，公共卫生事件。投资建议：维持“买入”评级。我们继续看好民航复苏趋势，三季度旺季民航实现量价齐升，考虑到国际航线进一步恢复消化大航宽体机运力，未来旺季业绩弹性有望更加强劲，维持盈利预测，预计2023-2025年公司分别盈利23.4亿、154.8亿、212.9亿，维持“买入”评级。,,国信证券,买入,[None],2023-08-30,,买入,5305441,pdf_downloads/2023/2023-08-30/600029-南方航空（600029）：经营持续好转，二季度扣汇盈利超越19年同期.pdf,600029,南方航空,南方航空（600029）：经营持续好转，二季度扣汇盈利超越19年同期,"{
  ""forecasts"": [
    {
      ""year"": 2023,
      ""net_profit"": 23.4,
      ""eps"": null,
      ""pe"": null
    },
    {
      ""year"": 2024,
      ""net_profit"": 154.8,
      ""eps"": null,
      ""pe"": null
    },
    {
      ""year"": 2025,
      ""net_profit"": 212.9,
      ""eps"": null,
      ""pe"": null
    }
  ]
}",,,,,,,,,,,,
"郑树明,王凯捷",业绩2023年8月29日，南方航空发布2023年半年度报告。2023H1公司实现营业收入718.3亿元，同比增长76%；实现归母净利润-28.8亿元，减亏86亿元；其中Q2实现营业收入377.8亿元，同比增长95%；实现归母净利润-9.8亿元，减亏60亿元。分析Q2业务量快速恢复，推动营收大幅改善。自2023年初“乙类乙管”以来，民航市场快速恢复。量方面，2023Q2公司供需均明显改善，其中Q2公司ASK同比增长154%，恢复至2019年93%，RPK同比增长210%，恢复至2019年87%，其中国内供需更是分别超过2019年18%和10%。需求增长快于供给，客座率同比增长14pct至77%，较2019Q2的差距缩小至5.5pct。价方面，2023H1客公里收益为0.56元，同比增长3.7%，其中国内航线增长12.5%。在业务量及价格水平双升的带动下，公司Q2营收同比大幅增长95%。周转提升单位成本改善，汇兑损失影响利润。2023Q2国内航油出厂价同比下降23%，较2019年增长20%，公司周转恢复较快，2023Q2单位座公里成本为0.44元，同比下降46%，较2019年增长11%。2023Q2公司毛利率为11%，较2019年增长2.7pct。费用率方面，2023Q2公司销售、管理、研发、财务费用率分别为4.4%、2.4%、0.3%、8.9%，其中财务费用率较高主要系Q2人民币兑美元汇率环比贬值5.4%，产生明显汇兑损失，2023H1公司汇兑损失约为13.5亿元。若不考虑汇兑损失影响，公司Q2或能实现盈利。国际航线持续恢复，单位成本下降盈利修复可期。国际航线持续恢复，以2023年7月数据为例，公司国际航线客运量恢复至2019年55%，RPK恢复至2019年51%，客座率较2019年-0.3pct。且近期政策频发支持国际旅行，8月10日文旅部再发通知宣布扩大出境团队业务国家规模至138个，第三批出境团队游国家名单包括美国、日本、韩国、英国、德国等，预计将有助于相关航线的恢复。目前公司单位成本仍高于2019年，与国际（尤其是洲际）航线放开缓慢有关。若相关航线恢复，国内国际航线供给平衡，宽体机利用率提升，公司单位成本将下降，未来盈利恢复可期。盈利预测、估值与评级维持公司2023-2025年净利润预测29/142/174亿元。维持“买入”评级。风险提示宏观经济增速低于预期风险；人民币汇率贬值风险；油价大幅上涨风险；安全运行风险。,,国金证券,买入,[None],2023-08-30,,买入,5305282,pdf_downloads/2023/2023-08-30/600029-南方航空（600029）：Q2实现大幅减亏，汇兑损失影响利润.pdf,600029,南方航空,南方航空（600029）：Q2实现大幅减亏，汇兑损失影响利润,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 29,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 142,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 174,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
宁修齐,"南方航空(600029)核心观点：行业基本面：2023年，民航运输需求进入加速恢复通道，行业景气度高涨，航司盈利显著改善可期。2023上半年，伴随新冠疫情进入“乙类乙管”阶段，“五个一”政策解除，民航运输业需求强劲复苏，行业景气度高涨；截至2023年6月，国内航班量率先恢复至2019年同期约130%，国际、地区航线分别恢复至约45%、65%；预计年底国际、地区航线有望分别恢复至60%-70%、90%-100%。2023年，航司盈利有望较前呈现显著改善。南方航空：亚洲第一大航司，“广州+北京”双枢纽布局下，南呼北应，辐射全国，联通世界。公司是国内全服务航司龙头，运营规模亚洲排名第一。2022年，公司实现营业收入870.59亿元，同比-14.35%，实现归母净亏损-326.82亿元，同比-170.04%。公司“广州白云+北京大兴”双枢纽布局下，国内、国际航线业务齐头并进发展。国内航网方面，公司坚守一线城市主干线份额优势，同时着力提升对二线城市下沉市场的覆盖度，兼顾航线盈利性与成长性；国际航网方面，公司持续巩固东南亚、澳新航线份额优势，同时优化增投日韩、欧美航线，国际航线具有广阔发展空间。南航的发展机遇与投资看点：短期受益于国内航线率先复苏，中长期享受国际航线广阔成长空间。1）年内国内航线率先复苏，南航国内航线份额领先，有望在最大程度上获益；2）近年来中国赴东南亚出境游发展速度迅猛，南航在东南亚市场份额领先，有望最大程度获益于东南亚市场高速成长；3）北京大兴枢纽提供发展机遇，北京时刻增量与优质客源为南航欧美航线的拓展提供了较大发展空间；4）叠加考虑年底前日本团队游签证有望恢复，南航增加投放日韩航线，有望更充分享受日韩航线高盈利性。盈利预测与投资建议：预计2023-2025年，公司将分别实现营收1,673.33亿元/2,010.03亿元/2,360.30亿元，同比增长+92.21%/+20.12%/+17.43%；实现归母净利润22.99亿元/60.72亿元/114.64亿元，同比增长+107.04%/+164.04%/+88.82%；对应PE50.99X/19.31X/10.23X。风险提示：新冠疫情反复带来的风险，航空出行需求复苏不及预期的风险，原油价格大幅上涨的风险，汇率波动的风险。",,银河证券,推荐,[None],2023-08-01,,买入,5274421,pdf_downloads/2023/2023-08-01/600029-南方航空（600029）：行业强势复苏赋予盈利回升弹性，“广州+北京”双枢纽布局迎广阔发展空间.pdf,600029,南方航空,南方航空（600029）：行业强势复苏赋予盈利回升弹性，“广州+北京”双枢纽布局迎广阔发展空间,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 22.99,
            ""eps"": null,
            ""pe"": 50.99
        },
        {
            ""year"": 2024,
            ""net_profit"": 60.72,
            ""eps"": null,
            ""pe"": 19.31
        },
        {
            ""year"": 2025,
            ""net_profit"": 114.64,
            ""eps"": null,
            ""pe"": 10.23
        }
    ]
}",,,50.99,19.31,10.23,,,,,,,
"李丹,卢骁尧",南方航空发布2023中报预亏公告，业绩超预期：23H1，公司归母净利润预计为-25亿元至-33亿元，同比大幅减亏（22H1为-114.88亿元）。其中Q2，归母净利润预计为-6.02亿元至-14.02亿元，亏幅亦同比大幅收窄（22Q2为-69.92亿元）。Q2出行淡季不淡，运力持续恢复、需求数据持续回暖机队规模：截至 2023 年 6 月 30 日，机队规模897架，当年净增3架。 经营数据：23Q2公司ASK、RPK、客座率同比19Q2分别-7%、-13%、-5.5pct。Q2油价下行，但人民币贬值带来汇兑损失、拖累业绩油价方面，23Q2中国航空煤油进口到岸完税价平均为6103元/吨，环比23Q1下降13%，同比19Q2增长20%。23Q2末，WTI原油收盘价70.64美元/桶，较23Q1末下降7%。航油成本占航司营业成本的3成左右，我们预计Q2单位ASK燃油成本环比改善。汇率方面，23Q2末美元兑人民币中间价为7.2258，较22年末+3.8%，较23Q1末+5.2%，故中报将录得不同程度的汇兑损失，但不影响实际经营与现金流。根据公司2022年报，人民币兑美元汇率贬值1%，公司净利润将减少2.93亿元，我们测算，公司Q2汇兑损失约为15.24亿元。继续看好航空三年强周期5 月民航旅客量同比 19 年-5%，其中，国内线、国际及地区线旅客量同比 19 年分别+3%、-57%。“五一”、“端午”假期出行高峰量价齐升，民航旅客量较 19 年增长 3%-4%，国内航线票价较 19 年大幅增长。盈利预测与估值十四五期间行业运力供给增速确定性放缓，未来需求恢复过程中有望出现明显供需错配，公司业绩弹性有望充分释放，预计2023-2025 年归母净利润23、140、171亿元，维持“买入”评级。风险提示出行需求恢复不及预期；油、汇风险；突发事件等。,,浙商证券,买入,[None],2023-07-16,,买入,5260239,pdf_downloads/2023/2023-07-16/600029-南方航空（600029）23H1预告点评：Q2预计亏损-6.02至-14.02亿元，静待盈利弹性释放.pdf,600029,南方航空,南方航空（600029）23H1预告点评：Q2预计亏损-6.02至-14.02亿元，静待盈利弹性释放,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 23,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 140,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 171,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"郑树明,王凯捷",公司简介公司是国内民航业传统三大航司之一，2019年公司旅客运输量世界第五/国内第一。2020-2022年因公司货运业务高景气，以及国内市场回投压力较轻等原因，公司亏损在三大航中相对较少。2023Q1公司营业收入为340.55亿元，同比增长58.61%；归母净利润为-18.98亿元，同比大幅减亏。公司于2020年10月发行160亿元可转债，期限6年，尚未转股58亿元；公司于2023年6月发布定增预案，拟发行A股募集不超过175亿元，拟发行H股募集不超过29亿港币，将主要将用于飞机引进。投资逻辑：供需错配进行中，行业复苏确定。1、需求复苏确定：中国航空出行需求具备韧性，历次危机后均恢复高增长；航空需求仍然旺盛，回顾过去三年部分旺季，国内票价和客运量都好于疫情前水平。2、行业供给增速将放缓：考虑新签订单有限，未来两年供给增速下降较为确定；波音、空客等制造商产能仍未恢复，或影响交付节奏。3、供需错配推动业绩改善：未来市场恢复供需平衡的过程中，供需增速将发生逆转，参照2009-2010年供需增速大幅逆转后航司业绩恢复的实例，预计未来有望再现景气恢复，且票价市场化将进一步增厚利润空间。中期经营有望率先恢复，远期将受益票价提升。1、目前民航市场呈国内-东南亚-欧美的依次恢复态势。公司国内航线占比为68%，高于其他大航（58%-64%），海外运力回投国内市场的压力较轻;同时，东南亚是公司传统优势市场，公司在印度尼西亚、越南、菲律宾、马来西亚、新加坡、柬埔寨均为中方最大承运人，国际航线恢复相对其他大型航司更快。2、长期票价市场化效应推动盈利提升。考虑干线机场供给不足将持续，干线市场的实际票价会进一步抬升，将提升公司盈利规模。此外，大兴转场有利于公司优化航网结构，进一步提高盈利空间。盈利预测、估值和评级首次覆盖给予“买入”评级。预计公司2023-2025年净利润为29/142/174亿元。参考可比公司PB均值，给予公司2024年3.7倍PB估值，对应目标价8.83元。风险提示宏观经济增速低于预期风险；人民币汇率贬值风险；油价大幅上涨风险；安全运行风险。,,国金证券,买入,[None],2023-07-09,,买入,5254537,pdf_downloads/2023/2023-07-09/600029-南方航空（600029）：经营恢复领跑盈利改善可期.pdf,600029,南方航空,南方航空（600029）：经营恢复领跑盈利改善可期,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 29,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 142,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 174,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
凌军,南方航空(600029)投资要点南方航空发布定增预案：5月31日，公司发布非公开发行预案，拟发行A股股票的募集资金总额不超过人民币175亿元，拟发行H股股票的募集资金总额不超过港币29亿元。主要用于以下项目：1）引进50架A320NEO飞机项目；2）补充流动资金非新增飞机运力，不改增长偏紧计划：募集资金主要用于支付原飞机订单合同款，不改运力增长偏紧计划：此次募集资金用于2020年飞机购买合同款，50架飞机不属于新增飞机运力。根据公司年报，南方航空2023-2025年计划净增加飞机数分别为58、55、52架，2020-2025年飞机年复合增速为4.1%。客座率恢复情况三大航中领先：4月南航客座率恢复至19年同期的91.5%，在三大航中领先；客座率恢复率较3月恢复率提升2.4个百分点，提升幅度高于其余上市航司。优化资产负债表结构，满足经营资金需求。截至23Q1，公司资产负债率为82.7%，目前财务杠杆相对较高，发行后预计将补充流动资金52.5亿元，有助于提高公司抗风险能力。引进50架飞机总投资金额预计442.6亿元，截至23Q1，公司货币资金192.7亿元，定增缓解资金紧张压力。行业客运量恢复率显著提升，恢复情况持续向好：4月民航总体旅客运输量恢复至19年同期的94.6%，较3月恢复率提升9.2个百分点；1-4月累计总体旅客运输量恢复至19年同期的83.7%，恢复情况持续向好，暑运有望带来业绩高增长。盈利预测和评级：我们预测公司2023年至2025年每股收益分别0.10、0.80和0.84元，对应当前股价PE估值分别为59.8、7.2和6.9倍。我们看好2023年航空业暑运以及网络型航司卡位优势的特征，维持买入-A建议。风险提示：暑运低于预期、国际航线恢复低于预期,,华金证券,买入-A,[None],2023-06-01,,买入,5227255,pdf_downloads/2023/2023-06-01/600029-南方航空（600029）：定增优化报表，客座率恢复领先三大航.pdf,600029,南方航空,南方航空（600029）：定增优化报表，客座率恢复领先三大航,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": 0.10,
            ""pe"": 59.8
        },
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 0.80,
            ""pe"": 7.2
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 0.84,
            ""pe"": 6.9
        }
    ]
}",,,59.8,7.2,6.9,,,,0.1,0.8,0.84,
杜冲,"南方航空于2023年5月31日发布《向特定对象发行A股股预案》，拟计划向特定对象发行A股及H股股票：A股股票发行对象为包括公司控股股东南航集团在内的不超过35名(含35名)符合中国证监会规定条件的特定投资者，其中，南航集团拟以现金方式认购本次发行股份金额不低于500,000万元(含本数)且不高于1,000,000 万元(含本数)。本次A股股票发行数量将不超过发行前公司股本总数的30%，即不超过5,436,269,319股(含本数)，且募资总金额不超过175亿元人民币（含本数），扣除发行费用后将全部用于引进50架飞机（122.50亿元人民币）以及补充流动资金（52.50亿元人民币）。H股股票的发行对象为南龙控股（南航集团全资子公司），发行股票数量不超过855,028,969股(含本数)，即不超过公司2021年年度股东大会召开日公司H股总股本的20%，且募集资金总额不超过港币290,000万元(含本数)，扣除发行费用后将全部用于补充公司一般运营资金。122.50亿元人民币用于引进50架A320Neo，将显著提高公司运力。截至2022年末，公司拥有飞行专业人员共计10501人，且飞行员培养机制完善，每年新培养的机长数量将有能力满足新引进飞机的需求。引进新飞机将扩大公司机队规模，增强运输能力，扩容主要航线运输量，完善航线网络，增加航线收入。同时，新飞机将部分替代老旧飞机，有助于优化机队结构，降低油耗和维护成本，提高公司航空运输业务的竞争力。52.50亿元人民币用于补充流动资金，将降低公司资产负债率。新冠疫情使航空业受到较大冲击，公司资产负债率从2019年底的74.87%上升至2023年Q1的82.71%，资金压力较大。公司通过募集52.50亿元流动资金，将有效优化公司资本结构，降低公司资产负债率，增强公司资金实力，提高抗风险能力，降低财务风险和经营风险。盈利预测与投资评级：若本次增发顺利完成，短期内可能会摊薄每股收益。但长期看，有利于公司扩大机队规模、优化机龄结构、增强航空运力水平、优化资本结构、提升偿债能力。公司运力运量均居行业首位，国内运力占比较高。以2019年为例，公司68%的运力投放于国内市场，高于国航（58%）及东航（64%）。在目前国内市场恢复快于国际市场的背景下，公司恢复速度三大航领先，2023年Q1三大航中亏损最少。随着暑运旺季来临，公司有望实现扭亏为盈。我们维持对公司2023-2025年业绩预测，预计公司2023-2025年营业收入分别为1474、1785、2118亿元，归母净利润分别为18、61、146亿元，对应P/E分别为63.6X/18.6X/7.8X，维持“买入”评级。风险提示事件：宏观经济下行风险、油价上涨风险、汇率波动风险、定向增发摊薄EPS风险。",,中泰证券,买入,[None],2023-06-01,,买入,5226933,pdf_downloads/2023/2023-06-01/600029-南方航空（600029）：新一轮定增预案公布，助推飞机引进及流动性补充.pdf,600029,南方航空,南方航空（600029）：新一轮定增预案公布，助推飞机引进及流动性补充,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 18,
            ""eps"": null,
            ""pe"": 63.6
        },
        {
            ""year"": 2024,
            ""net_profit"": 61,
            ""eps"": null,
            ""pe"": 18.6
        },
        {
            ""year"": 2025,
            ""net_profit"": 146,
            ""eps"": null,
            ""pe"": 7.8
        }
    ]
}",,,63.6,18.6,7.8,,,,,,,
"姜明,曾凡喆",南方航空披露2023年一季报。2023年一季度公司实现营业收入340.6亿，同比增58.6%，实现归母净利润-18.98亿。客运业务迅猛复苏，一季度国内线业务量接近19年同期。2023年一季度民航客流快速复苏，公司一季度运投ASK669.5亿，同比增49.7%，RPK498.4亿，同比增70.7%，其中国内线RPK相比2019年仅下降2.9%。一季度南航客座率74.45%，同比提高9.16pct，客收同比明显增长，相比2019年亦实现上涨，拉动公司营收大幅提高。宽体运力尚未全面消化，单位非油成本依然较高，经营业绩暂未恢复盈利。一季度航油价格仍然较高，叠加公司业务量上行叠加，公司航油成本预计在125亿左右，同比上升约90%。由于国际航线仍处于恢复初期阶段，公司宽体机运力尚未全面消化，一季度公司单位ASK非油成本依然较高，我们测算其相比2019年同期仍有15%的升幅。公司费用基本稳定，经营虽暂时未恢复盈利，但成功实现大幅减亏。继续看好民航供需反转方向，公司业绩有望迅速回升。我们继续看好民航业供需反转的大方向。2020-2022年民航机队增速大幅放缓，为供需反转创造先决条件，2023年三大航预计飞机增速仅为3.6%，海航未来几年机队扩张计划同样保守，预计行业机队扩张速度仍有望保持低位。2023年夏秋换季后国内客运航班量已超2019年同期，国际地区航线航班量也在持续回升，客流不断恢复。五一假期需求火热进一步推升暑运预期，伴随着需求持续复苏，民航终将由供大于求逐步向供需平衡乃至供不应求过渡，运价水平有望持续强势，年内公司机队规模有望重回全国第一，业绩弹性有望释放。投资建议：维持盈利预测，预计2023-2025年归母净利润分别为23.4亿、154.8亿、212.9亿，同比分别扭亏、增长562.7%、增长37.6%，EPS分别为0.13元、0.85元、1.18元，维持公司“买入”评级。风险提示：经济下滑，疫情反复，油价上涨，汇率贬值，安全事故,,国信证券,买入,[None],2023-04-29,,买入,5195502,pdf_downloads/2023/2023-04-29/600029-南方航空（600029）：二季度实现大幅减亏，看好周期反转业绩弹性释放.pdf,600029,南方航空,南方航空（600029）：二季度实现大幅减亏，看好周期反转业绩弹性释放,"{
  ""forecasts"": [
    {
      ""year"": 2023,
      ""net_profit"": 23.4,
      ""eps"": 0.13,
      ""pe"": null
    },
    {
      ""year"": 2024,
      ""net_profit"": 154.8,
      ""eps"": 0.85,
      ""pe"": null
    },
    {
      ""year"": 2025,
      ""net_profit"": 212.9,
      ""eps"": 1.18,
      ""pe"": null
    }
  ]
}",,,,,,,,,0.13,0.85,1.18,
