author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts,PE_2年前,PE_1年前,PE_当年,PE_明年,PE_后年,PE_大后年,EPS_2年前,EPS_1年前,EPS_当年,EPS_明年,EPS_后年,EPS_大后年
"刘文正,解慧新,杨颖",事件：23H1，公司实现营收30.76亿元，yoy+4.77%；归母净利润4.25亿元，yoy-10.27%；扣非归母净利3.61亿元，yoy-12.69%。单Q2，公司实现营收17.70亿元，yoy+5.35%；归母净利润2.24亿元，yoy-18.05%；扣非归母净利2.10亿元，yoy-8.91%。23H1营收同比+4.77%，医疗终端业务增长提速。23H1公司实现收入30.76亿元，同比+4.77%，分业务来看：1）原料业务：23H1收入5.67亿元，同比+23.20%。原料业务中，医药级原料23H1实现收入2.21亿元，同比实现显著增长，主要系公司高效推进国际化战略，欧洲、亚洲、美洲等地销量持续增长；化妆品级原料23H1实现收入1.86亿元，同比实现稳步增长，主要系公司从提供产品向提供服务转型，并与多家客户在定制化开发、产品创新、品牌国际化及标杆客户深度运营等领域达成充分合作，推动销售增长；食品级原料23H1收入0.59亿元，同比基本持平。2）医疗终端业务：23H1收入4.89亿元，同比+63.11%，其中皮肤类医疗产品实现收入3.26亿元，同比+56.76%；3）功能性护肤品业务：23H1收入19.66亿元，同比-7.56%，其中，润百颜品牌收入6.32亿元，同比-2.04%；夸迪收入5.43亿元，同比-10.10%；米蓓尔收入2.17亿元，同比-16.81%；BM肌活收入3.41亿元，同比-29.62%。4）功能性食品业务：23H1收入0.33亿元，同比-25.81%。原料及功能性护肤品业务拖累毛利水平，23H1毛利率同比-3.63pct。1）毛利率方面，23H1公司毛利率为73.80%，同比-3.63pct。分业务看，23H1，原料业务毛利率65.65%，同比-6.74pct；医疗终端业务毛利率82.30%，同比+0.37pct；功能性护肤品业务毛利率74.49%，同比-4.25pct。2）费用率方面，23H1公司销售费用率为46.18%，同比-1.07pct；管理费用率为6.68%，同比+0.72pct；研发费用率为6.07%，同比-0.04pct。3）净利率方面，23H1公司实现归母净利4.25亿元，对应归母净利率13.81%，同比-2.32pct；实现扣非归母净利3.61亿元，对应扣非归母净利率11.72%，同比-2.34pct。原料业务加速布局合成生物，医疗终端业务聚焦润致品牌，护肤品品牌持续推新，静待后续业务调整释放动能。1）原料方面，公司加速推进医疗器械级重组胶原蛋白和无菌HA项目落地，打造医药原料新成长曲线；2）医疗终端方面，持续聚焦“润致”品牌，主推润致微交联娃娃针、润致填充剂矩阵系列产品，提供消费者全面部年龄化解决方案；3）功能护肤业务方面，深耕大单品策略，推出多款新品完善品牌大单品系列布局，其中润百颜品牌自23年以来先后推出光损伤修护系列产品“修光棒”以及屏障修护系列面膜、精华喷雾、次抛等品类产品，推动屏障修护系列、光损伤修护系列和抗时光修护系列收入占润百颜整体的比例超过50%，大单品产品/系列销售占比持续提升。投资建议：我们预计23-25年归母净利润为9.31/11.20/13.68亿元，同比增速-4.15%/+20.38%/+22.13%，当前股价对应23-25年PE分别为48x、40x、33x，维持“推荐”评级。风险提示：行业竞争加剧；产品研发进度不及预期；费用管控不及预期。,,民生证券,推荐,[None],2023-09-01,,增持,5311486,pdf_downloads/2023/2023-09-01/688363-华熙生物（688363）2023年半年报点评：医疗终端业务增长提速，经营调整成效逐步显现.pdf,688363,华熙生物,华熙生物（688363）2023年半年报点评：医疗终端业务增长提速，经营调整成效逐步显现,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 9.31,
            ""eps"": null,
            ""pe"": 48
        },
        {
            ""year"": 2024,
            ""net_profit"": 11.20,
            ""eps"": null,
            ""pe"": 40
        },
        {
            ""year"": 2025,
            ""net_profit"": 13.68,
            ""eps"": null,
            ""pe"": 33
        }
    ]
}",,,48.0,40.0,33.0,,,,,,,
"吴劲草,张家璇,汤军",投资要点2023H1营收同增4.8%，归母净利同减10.3%：2023H1公司实现营收30.8亿元（同比+4.8%，下同），归母净利4.2亿元（-10.3%），扣非净利3.6亿元（-12.7%）。单Q2看，实现营收17.7亿元（+5.4%），归母净利2.2亿元（-18.1%），扣非净利2.1亿元（-8.9%）。2023Q2营收增速环比略有提升，扣非净利降幅环比有所收窄。2023H1销售费用率同比优化，期间费用率同比基本持平：2023H1毛利率/净利率分别为73.80%/13.71%，分别同比-3.63pct/-2.20pct。2023H1公司期间费用率同比基本持平，其中销售/管理/财务费用率分别同比变化-1.1pct/+0.7pct/+0.3pct，研发费用率同比基本持平。2023H1销售费用率同比优化，管理费用率同比提升主要系咨询费用增加和管理人员增加。原料业务增速较快，医疗终端高速增长，功效性护肤主动战略调整暂时承压：（1）原料：2023H1实现营收5.67亿元，同增23.2%，占主营业务收入比例为18.45%。其中，医药级/化妆品级/食品级占比分别为38.9%/32.7%/10.4%。其中，医药级原料增速明显，在欧洲、亚洲、美洲等地快速增长，国际化战略较为成功。（2）医疗终端：2023H1实现营收4.89亿元，同增63.11%，占主营业务收入比例为15.90%。医美板块历经两年变革成效初显，2023H1皮肤类医疗产品实现收入 3.26 亿元，同增 56.76%。骨科注射液“海力达”2023H1实现营收0.97亿元，同增40.04%。（3）功效性护肤：2023H1实现营收19.66亿元，同降7.56%，占主营业务收入比例为63.92%。具体来看，2023H1润百颜/夸迪/米蓓尔/BM肌活分别实现营收为6.3/5.4/2.2/3.4亿元，分别同降2.0%/10.1%/16.8%/29.6%。2023H1公司在流量红利趋缓、消费者购买意愿保守等背景下，主动进行战略调整。尽管护肤板块整体增速暂时承压，但是也实现了大单品占比趋于提升、润百颜销售费用率控制较好、自播比例占比提升等成果，看好后续产品、渠道梳理后护肤增速逐步提升。盈利预测与投资评级：公司是全球透明质酸产业龙头，“四轮驱动”下一体化优势稳固。考虑护肤板块战略调整增速暂时承压，我们将公司2023-25年归母净利润从13.08/17.34/22.51亿元下调为9.23/10.78/12.77亿元，2023-25年归母净利润分别同比-5%/+17%/+18%，当前市值对应2023-25年PE48/41/35X，鉴于长期“原料-生产-终端”一体化优势仍稳固且多板块成长空间广阔，维持“买入”评级。风险提示：行业竞争加剧，新品推广不及预期等。,,东吴证券,买入,[None],2023-08-31,,买入,5308636,pdf_downloads/2023/2023-08-31/688363-华熙生物（688363）2023半年报点评：原料及医疗终端增速趋势良好，销售费用率有所优化.pdf,688363,华熙生物,华熙生物（688363）2023半年报点评：原料及医疗终端增速趋势良好，销售费用率有所优化,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 9.23,
            ""eps"": null,
            ""pe"": 48
        },
        {
            ""year"": 2024,
            ""net_profit"": 10.78,
            ""eps"": null,
            ""pe"": 41
        },
        {
            ""year"": 2025,
            ""net_profit"": 12.77,
            ""eps"": null,
            ""pe"": 35
        }
    ]
}",,,48.0,41.0,35.0,,,,,,,
"张峻豪,柳旭","营收平稳增长，归母净利润承压。公司2023上半年实现营收30.76亿元，同比+4.77%，归母净利润4.25亿元，同比-10.27%，扣非归母净利润3.61亿元，同比-12.69%。二季度看，公司营收同比+5.35%，归母净利润同比-18.05%，扣非归母净利润同比-8.91%。公司整体收入取得平稳增长，利润受公司护肤品业务组织调整及终端需求趋弱影响而表现承压。医美业务复苏增长强劲，功能性护肤品业务短期调整承压。分业务看，公司功能性护肤品业务收入同比-7.56%至19.66亿元，收入占比63.92%。主要受到公司主动降速、重新梳理品牌及组织架构调整影响。医疗终端业务收入同比+63.11%至4.89亿元，收入占比15.9%，其中皮肤类医疗产品实现收入3.26亿元，同比+56.76%，受益医美产品线逐步完善及疫后线下诊疗复苏；此外骨科注射液产品“海力达”受益带量采购的落地执行，收入同比+40%至0.97亿元。原料业务收入同比+23.2%至5.67亿元，收入占比18.45%，受益于医药级原料及化妆品级原料增长。毛利率同比下降，销售费用率改善。公司2023上半年毛利率73.8%，同比-3.63pct，其中功能性护肤品业务毛利率下降4.25pct至74.49%。销售费用率同比-1.07pct至46.18%，管理费用率/研发费用率分别同比+0.72pct/-0.04pct至6.68%/6.07%,总体基本稳定。存货周转效率有所放缓，存货周转天数增加34天至261天。现金流方面，公司上半年实现经营性现金流净额1.86亿元，同比-22.16%。风险提示：电商增速不及预；营销费用优化不及预期；新品推广不及预期投资建议：公司短期业绩受护肤品业务重新梳理品牌结构、组织架构调整等影响，不过中长期看，公司旗下业务矩阵不断完善壮大，功能性护肤品牌积极优化渠道结构及开拓新品类、新产品，仍有较大成长空间，并随着渠道运营效率的提升有望实现盈利能力的稳步上升。医疗终端业务把握线下消费场景复苏机遇，优化并聚焦优势医美产品，持续扩大机构覆盖的广度和深度。考虑到公司短期对功能性护肤品业务进行重新梳理定位，及组织架构调整和渠道变化带来的影响，我们下调公司2023-2025年归母净利润预测为10.73/12.7/15.08亿元（前值分别为13/16.85/21.23亿元），对应PE分别为42/35/30倍，维持“增持”评级。",,国信证券,增持,[None],2023-08-31,,增持,5307487,pdf_downloads/2023/2023-08-31/688363-华熙生物（688363）：护肤品业务阶段性调整承压，医疗终端业务增长较好.pdf,688363,华熙生物,华熙生物（688363）：护肤品业务阶段性调整承压，医疗终端业务增长较好,"{
    ""forecasts"": [
        {
            ""year"": 2025,
            ""net_profit"": 15.08,
            ""eps"": null,
            ""pe"": 30
        }
    ]
}",,,,,30.0,,,,,,,
黄泽鹏,2023H1营收+4.8%、归母净利润-10.3%，业务调整背景下短期经营承压公司发布半年报：2023H1实现营收30.76亿元（+4.8%）、归母净利润4.25亿元（-10.3%）；其中单2023Q2实现营收17.70亿元（+5.3%）、归母净利润2.24亿元（-18.0%），业务战略调整背景下短期经营承压。考虑调整周期不确定性，我们下调盈利预测，预计公司2023-2025年归母净利润为10.05（-2.40）/12.30（-3.67）/14.55（-5.25）亿元，对应EPS为2.09（-0.50）/2.55（-0.77）/3.02（-1.09）元，当前股价对应PE为44.9/36.7/31.0倍。公司是四轮驱动的玻尿酸全产业链龙头，我们看好公司战略调整完成后回归稳健增长，估值合理，维持“买入”评级。医疗终端、原料业务营收表现较好，综合盈利水平略下滑上半年分业务看，功能性护肤品实现营收19.66亿元（-7.6%），毛利率74.5%（-4.3pct），其中润百颜/夸迪/米蓓尔/BM肌活分别实现营收6.32亿元（-2.0%）/5.43亿元（-10.1%）/2.17亿元（-16.8%）/3.41亿元（-29.6%），公司主动进行战略调整导致板块承压；原料实现营收5.67亿元（+23.2%），毛利率65.7%（-6.7pct），医药级/妆品级原料驱动增长，食品级原料毛利率下滑；医疗终端实现营收4.89亿元（+63.1%），毛利率82.3%（+0.4pct），其中皮肤类产品实现营收3.26亿元（+56.8%），战略调整成效显现；功能性食品实现营收3291万元。盈利能力方面：公司2023H1毛利率为73.8%（同比-3.6pct），略有承压。费用方面：2023H1销售/管理/研发费用率分别为46.2%/6.7%/6.1%，同比分别-1.1pct/+0.7pct/+0.0pct。四轮驱动稳步成长，期待功能性护肤品业务战略调整后恢复高质量增长功能性护肤品：四大品牌已初具规模，但公司为提升发展质量果断进行战略调整，未来各品牌锐角进一步锐化后有望恢复高质量增长。医疗终端：两款III类械水光产品有望较快面世，另有重组胶原蛋白产品即将进入临床阶段。原料：向提供服务转型，未来解决方案的收入占比有望提升。功能性食品：聚焦大单品并强化线下布局，有望稳步增长。整体看，公司四轮驱动背景下有望稳步增长。风险提示：终端产品推广不及预期、核心人员流失风险、行业竞争加剧。,,开源证券,买入,[None],2023-08-30,,买入,5306191,pdf_downloads/2023/2023-08-30/688363-华熙生物（688363）公司信息更新报告：战略调整背景下短期经营承压，看好公司长期发展.pdf,688363,华熙生物,华熙生物（688363）公司信息更新报告：战略调整背景下短期经营承压，看好公司长期发展,"{
  ""forecasts"": [
    {
      ""year"": 2025,
      ""net_profit"": 14.55,
      ""eps"": 3.02,
      ""pe"": 31.0
    }
  ]
}",,,,,31.0,,,,,,3.02,
"邓文慧,郑薇,李英",事件：公司发布2023年中报：2023H1营收30.76亿元（yoy+4.8%），归母净利4.25亿元（yoy-10.3%），扣非归母净利润3.61亿元（yoy-12.7%）；23Q2营收17.7亿元（yoy+5.3%），归母净利2.24亿元（yoy-18.0%），扣非归母净利润2.1亿元（yoy-8.9%）原料+医疗业务表现亮眼，功能性护肤品小幅调整2023H1原料业务受益于医药级原料及化妆品级原料增长，收入同比增长23.2%，原料业务整体毛利率65.65%。医美业务专注面部年轻化，深耕应用场景，医疗终端业务收入同比增长63.11%，毛利率82.30%。功能性护肤品四大品牌经过3-4年高速的增长，23H1公司对四大品牌进行全面梳理，深度审视业务健康，并进一步培育和提升品牌定位、数字化运营等关键能力，功能性护肤品业务收入同比下降7.56%，毛利率同比下降4.25pct至74.49%。盈利预测、估值与评级考虑到公司2023H1净利润有一定下滑，我们预计公司2023-2025年收入分别为66.37/80.34/99.72亿元（原值为82.09/103.88/126.43亿元），对应增速分别为4.4%/21.0%/24.1%；归母净利润分别为9.06/11.16/14.58亿元（原值为12.26/16.02/20.14亿元），对应增速分别为-6.7%/23.2%/30.5%；EPS分别为1.88/2.32/3.03元/股。考虑到公司2023年功能性护肤板块尚处调整期，依据可比公司估值，给予公司2024年43倍PE，对应目标价99.8元人民币，维持“增持”评级。风险提示：市场竞争加剧；新品推广不及预期；线下复苏不及预期；数字化转型不及预期；销售费率上行超预期,,国联民生证券,增持,[None],2023-08-30,,增持,5305946,pdf_downloads/2023/2023-08-30/688363-华熙生物（688363）：原料+医疗业务表现亮眼，期待护肤蓄势再出发.pdf,688363,华熙生物,华熙生物（688363）：原料+医疗业务表现亮眼，期待护肤蓄势再出发,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 9.06,
            ""eps"": 1.88,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 11.16,
            ""eps"": 2.32,
            ""pe"": 43
        },
        {
            ""year"": 2025,
            ""net_profit"": 14.58,
            ""eps"": 3.03,
            ""pe"": null
        }
    ]
}",,,,43.0,,,,,1.88,2.32,3.03,
李媛媛,事件回顾公司公布2023年中报，23H1实现收入30.8亿元，同增4.8%，实现归母净利润4.3亿元，同降10.3%，实现扣非净利润3.6亿元，同降12.7%，EPS为0.88元；其中23Q2实现收入17.7亿元，同增5.4%，实现归母净利润2.2亿元，同降18.1%，实现扣非净利润2.1亿元，同降8.9%，EPS为0.46元。事件点评医疗终端及原料业务快速增长。公司23H1原料/医疗终端业务收入5.7亿元/4.9亿元，分别同增23.2%/63.1%；其中：1）原料业务快速增长得益于医药级原料高增长，23H1出口原料收入占比达48.49%；2）医疗终端业务中皮肤产品/骨科/其他收入分别为3.3/1.0/0.7亿元，分别同增57%/40%/189%，医美业务调整见效，润致产品销售良好。化妆品业务增长承压。公司23H1化妆品收入19.7亿元，同降7.6%，其中润百颜/夸迪/米蓓尔/BM肌活收入分别为6.3亿元/5.4亿元/2.1亿元/3.4亿元，分别同降2%/10%/17%/30%，其中润百颜大单品系列销售良好，屏障修护系列、光损伤修护系列和抗时光修护系列销售良好。受宏观环境影响，公司多品牌矩阵发展承压，公司积极调整，静待恢复。销售费用率优化，原料及化妆品毛利率承压拖累净利率。公司23H1毛利率/销售费用率/管理费用率/研发费用率分别为73.8%/46.2%/6.7%/6.1%，较去年同期变动率为-3.6pct/-2.8pct/+0.7pct/-0.0pct。其中原料/医疗终端/化妆品业务毛利率分别为65.7%/82.3%/74.5%，较去年同期分别变动幅度为-6.7/+0.4/-4.3pct，原料业务受食品级原料毛利率下降拖累、化妆品毛利率承压受客单价下降、品类结构变化影响。公司23H1销售费用率下降系公司职工薪酬及股份支付减少所致，管理费用率提升主要系职工薪酬、房租与物业、交通与差旅以及业务招待费用上升所致，综上，23H1公司归母净利率降低2.2pct至13.7%，23Q2归母净利率降低3.6pct至12.5%。盈利预测及投资建议：我们考虑到公司处于调整期，下调公司盈利预测，预计23-24年公司归母净利润分别为9.4亿元/11.6亿元，对应PE分别为48倍、39倍。公司具备扎实研发实力，多业务协同发展，看好后续表现，维持“买入”评级。风险提示：化妆品业务不达预期，毛利率持续下降等。,,中邮证券,买入,[None],2023-08-30,,买入,5305585,pdf_downloads/2023/2023-08-30/688363-华熙生物（688363）：医疗终端及原料业务快速增长，静待化妆品业务调整.pdf,688363,华熙生物,华熙生物（688363）：医疗终端及原料业务快速增长，静待化妆品业务调整,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 9.4,
            ""eps"": null,
            ""pe"": 48
        },
        {
            ""year"": 2024,
            ""net_profit"": 11.6,
            ""eps"": null,
            ""pe"": 39
        }
    ]
}",,,48.0,39.0,,,,,,,,
"马莉,王长龙,汤秀洁",华熙生物(688363)投资要点业绩概览：利润短期承压，Q2有望边际改善23Q1：收入13.1亿（同比+4.0%），归母净利2.0亿（同比+0.4%），扣非净利1.5亿（同比-17.4%）。非经常性损益4949万，其中政府补助贡献5691万（22Q1政府补助1601万），我们预计同比增幅较大主要系22Q4部分补助延迟支付）。盈利能力：毛利率有所下降，费用率略有提升23Q1：毛利率73.8%（同比-3.4pp），净利率15.4%（同比-0.4pp），销售/管理/研发费用率为46.4%（同比+1.3pp）/6.6%（同比+0.3pp）/6.4%（同比-0.1pp）。23Q1收入拆分：原料稳健增长+医美重启增长+功能性护肤有所下滑原料：随着疫后修复向好，我们预计23Q1原料业务恢复双位数增长。考虑到公司22年疫情影响下原料仍实现8%的增速，以及全球透明质酸销量保持12.3%的复合增速，我们预计随着海内外疫后持续修复，23Q1原料业务恢复双位数正增，其中医疗级HA占比进一步提升（22年医药级HA增速34%，预计23Q1维持良好增长态势）。医疗终端：我们预计医美领增，整体实现双位数增长，主要系1）22Q1医疗终端受疫情及医美战略调整的影响，基数较低；2）医美项目高粘性高复购，自23年2月以来，随着线下出行逐步恢复，需求端回暖；3）公司自21年主动对医美业务进行战略调整，重新梳理产品矩阵及组织架构等，我们认为当前调整成效已初步显现，重启增长态势。功能性护肤：Q1美妆大盘整体较为疲软，我们预期同比有所下滑。据久谦数据库，23Q1美妆个护电商大盘整体表现较为疲软，天猫渠道GMV同比双位数下滑；其中华熙生物旗下四大功能性护肤品牌天猫+抖音+京东渠道23Q1合计GMV为负增长。展望Q2：功能性护肤有望边际改善，医美及原料维持良好发展态势。1）功能性护肤：新品推广，积极备战618。公司近期推出多款大单品，如润百颜修光棒、夸迪黑金眼霜、米蓓尔3A紫精华等，Q2有望加速放量。2）医美：我们认为公司医美业务产品及组织架构等调整期已过，拐点初现，看好润致填充系列（2、3、5号等）及润致微交联系列发展潜力（如娃娃针、双子针）。3）原料：医药级HA维持高毛利水准，天津工厂产能利用率持续爬坡。盈利预测：预计23-25年公司收入分别为82.8、105.6、131.4亿元，同比增长30.2%、27.5%、24.5%；归母净利润分别为12.56、16.03、20.24亿元，同比增长29.4%、27.6%、26.2%；当前市值对应PE37/29/23倍，维持买入评级。风险提示：原料、终端产品推广不及预期；市场竞争加剧,,浙商证券,买入,[None],2023-05-05,,买入,5200624,pdf_downloads/2023/2023-05-05/688363-华熙生物（688363）2023Q1季报点评报告：业绩短期承压，看好Q2功能性护肤边际改善.pdf,688363,华熙生物,华熙生物（688363）2023Q1季报点评报告：业绩短期承压，看好Q2功能性护肤边际改善,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 12.56,
            ""eps"": null,
            ""pe"": 37
        },
        {
            ""year"": 2024,
            ""net_profit"": 16.03,
            ""eps"": null,
            ""pe"": 29
        },
        {
            ""year"": 2025,
            ""net_profit"": 20.24,
            ""eps"": null,
            ""pe"": 23
        }
    ]
}",,,37.0,29.0,23.0,,,,,,,
"陈雯,李滢",华熙生物(688363)报告关键要素:2023年4月28日晚间，公司发布2023年一季报。2023Q1业绩承压，收入和归母净利润同比小幅增长。2023Q1，公司实现营收13.05亿元（同比+4.01%），实现归母净利润2.00亿元（同比+0.37%），扣非归母净利润1.51亿元（同比-17.44%）。毛利率和净利率略有所下滑，销售费用率提升。盈利能力方面，2023Q1，公司整体毛利率为73.78%，同比-3.35个pct，净利率为15.40%，同比-0.35个pct。费用率方面，2023Q1，公司销售/管理/研发/财务费用率分别为46.39%/6.59%/6.37%/-0.46%，分别同比+1.27/+0.34/-0.12/-0.21个pct。未来随着数字化转型降本增效，组织能力的提升，公司的费用率水平有望下降。稳步推进“四轮驱动”业务布局。原料业务：2023年将重点关注新业务领域和海外市场的拓展。产能方面，东营佛思特工厂无菌HA生产线预计将实现生产。医疗终端业务：医美业务方面，预计医美终端业务将逐步恢复，产品规划和布局进一步完善。医药业务方面，2023年公司将继续深耕骨科、眼科市场，预计医药业务维持稳定增长。功能性护肤品业务：品牌继续差异化定位，做大品牌内容中台，数字化运营全面赋能，提升大单品运营效率。功能性食品业务：水肌泉提升运营效率，加强抖音自播建设；黑零进一步丰富产品矩阵；休想角落升级产品配方，提升复购率。盈利预测与投资建议：公司是全球知名的透明质酸全产业链平台企业，2023年旗下四大业务终端市场有望实现全面恢复。预计公司2023-2025年EPS分别为2.62/3.36/4.22元/股，对应4月28日收盘价的PE分别为38/30/24倍，维持“买入”评级。风险因素：经济下行风险、产品拓展不及预期风险、行业竞争加剧风险。,,万联证券,买入,[None],2023-05-04,,买入,5199014,pdf_downloads/2023/2023-05-04/688363-华熙生物（688363）2023年一季报点评：23Q1业绩承压，期待终端市场全面恢复.pdf,688363,华熙生物,华熙生物（688363）2023年一季报点评：23Q1业绩承压，期待终端市场全面恢复,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": 2.62,
            ""pe"": 38
        },
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 3.36,
            ""pe"": 30
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 4.22,
            ""pe"": 24
        }
    ]
}",,,38.0,30.0,24.0,,,,2.62,3.36,4.22,
邓欣,华熙生物(688363)投资要点公司披露2023Q1业绩23Q1：收入13.05亿（+4.01%），归母净利2.0亿（+0.37%），扣非归母净利1.51亿元（-17.44%）；收入端：护肤调整，医美反弹①医疗终端预期+40%，其中预计医美yoy60%+，主因疫后需求复苏&amp;公司医美渠道调整低基数。②功能护肤预期-4.5%--5%，主因1月疫情背景下物流阶段性受阻导致退货率较高，从而单月下滑近20%，此外登加01新品较少影响；分品牌来看，润百颜实现正增长，夸迪、米蓓尔等大促受益品牌略有调整。③原料预期+12-14%相对稳健。盈利端：短期承压，期待降本增效Q1毛利率73.78%（-3.35pct），其中预计原料业务下降5-6pct（因工厂处成本优化及产能爬坡阶段），化妆品业务下降3-4pct（主因面膜销售占比提升）。Q1销售、管理、研发费率各46.39%（+1.27pct）、6.59%（+0.33pct）、6.37%（-0.12pct），销售管理费率略有提升系人员扩张及新渠道营销投入较高，预计调整到位后降费增利逻辑将逐步兑现。归母净利率15.36%（-0.56pct）相对稳定，扣非归母净利率11.57%（-3.01pct），差值主因0.57亿政府补助。投资建议：买入评级公司作为生物科学平台型公司研发能力卓越，在高景气化妆品赛道持续发力，医美业务预计迎来复苏，上游原料优势为下游提供品质背书，行业景气登加竞争力突出。我们持续看好公司在原料、医疗、护肤、食品四轮驱动下的长期成长性。预测2023-2024年归母净利润12.99、16.49、20.08亿，同比增速34%、27%、22%，对应2023-2025年PE35、28、23x，维持“买入”评级。风险提示：市场空间不及预期，产品审批结果及进展不及预期，行业竞争加剧，第三方数据存在误差,,中泰证券,买入,[None],2023-05-04,,买入,5201462,pdf_downloads/2023/2023-05-04/688363-华熙生物（688363）：期待大促及降本增效拐点.pdf,688363,华熙生物,华熙生物（688363）：期待大促及降本增效拐点,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 12.99,
            ""eps"": null,
            ""pe"": 35
        },
        {
            ""year"": 2024,
            ""net_profit"": 16.49,
            ""eps"": null,
            ""pe"": 28
        },
        {
            ""year"": 2025,
            ""net_profit"": 20.08,
            ""eps"": null,
            ""pe"": 23
        }
    ]
}",,,35.0,28.0,23.0,,,,,,,
"刘嘉仁,汲肖飞,王越,林凌","公司公告：23Q1营收13.05亿元/+4.01%，归母净利2.00亿元/+0.37%，扣非归母净利1.51亿元/-17.44%；非经常性损益0.49亿元，其中政府补助0.57亿元。我们认为23Q1功能性护肤品业绩或承压，后续增速有望提升。我们认为23Q1功能性护肤品业绩承压主要源于一季度美妆行业整体表现较弱，1月疫情防控政策调整后部分地区感染率较高，导致物流阶段性受阻、C端退货率较高。根据魔镜跟踪线上数据，2023Q1功能性护肤品四大品牌销售情况分别为：1）夸迪：天猫销售额1.11亿元/-18.2%，抖音销售额0.31亿元/+330.1%；2）肌活：天猫销售额0.67亿元/-4.9%，抖音销售额0.85亿元/+6574.96%；3）润百颜：天猫销售额0.95亿元/-7.4%，抖音销售额0.60亿元/+175.3%，3月推出主打抗氧和修护功效的次抛精华新品“修光棒”；4）米蓓尔，天猫销售额0.34亿元/-55.0%，抖音销售额0.22/-10.3%，米蓓尔深耕敏感肌护肤赛道，推出主打敏感肌抗衰的3A紫精华。随着后续新品上市及618大促即将到来，行业景气有望回升，我们认为功能性护肤业务增速有望恢复增长。我们认为23Q1医疗终端业务或双位数增长。我们认为 23Q1医疗终端业务恢复情况较好主要源于：1）22年一季度受疫情影响，基数较低；2）23Q1线下消费场景逐步复苏，医美需求回暖。重点产品润致娃娃针22年收入逆势增长38%，我们认为未来公司有望抓住水光市场监管红利，继续推动润致娃娃针的销售。随着线下消费复苏，叠加公司梳理医美产品线&amp;优化费用管控，未来医疗终端业务有望贡献良好业绩增量。我们认为23Q1原料业务或保持平稳增长。我们认为后续随着成本控制能力提升，原料业务盈利能力有望逐步优化。展望未来，我们认为公司看点主要在于：1）23年销售费用率依然有进一步下降的空间；2）预计公司理顺管理机制、剥离扩损业务后，管理费率&amp;研发费率有望得到较好控制；3）我们认为润百颜有望重塑升级品牌，占领“ 玻尿酸修护”赛道；夸迪或将在抗老赛道上打造国货精品；肌活有望持续充实糙米系列，或将针对年轻油性肌肤进行其他产品线布局；米蓓尔或将打造敏感肌维稳专家，进一步开发敏肌进阶功效产品；4）我们预计公司未来有望推出化妆品级重组胶原蛋白原料，并且后续有望推出相应的化妆品新品，打开第二成长曲线；5）我们认为23年医美业务有望凭借娃娃针享受水光市场监管红利，重新进入增长轨道。盈利预测及投资建议：我们预计 2023-2025 年公司的归母净利分别为
13.1/16.8/20.8 亿元，对应 PE 分别为 37/29/23 倍，维持对公司的“买
入”评级。风险因素：合成生物新业务拓展速度不及预期、流量成本上升影响利润
率、医美业务调整不及预期等。",,信达证券,买入,[None],2023-05-03,,买入,5197832,pdf_downloads/2023/2023-05-03/688363-华熙生物（688363）2023年一季报点评：业绩短期承压，关注618表现及全年降本增效趋势.pdf,688363,华熙生物,华熙生物（688363）2023年一季报点评：业绩短期承压，关注618表现及全年降本增效趋势,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 13.1,
            ""eps"": null,
            ""pe"": 37
        },
        {
            ""year"": 2024,
            ""net_profit"": 16.8,
            ""eps"": null,
            ""pe"": 29
        },
        {
            ""year"": 2025,
            ""net_profit"": 20.8,
            ""eps"": null,
            ""pe"": 23
        }
    ]
}",,,37.0,29.0,23.0,,,,,,,
