author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts
"王蔚祺,徐文辉",公司2024上半年实现归母净利润8.44亿元，同比+15%。公司发布中报2024H1实现营收72.3亿元，同比+9%，实现归母净利润8.44亿元，同比+15%，2024H1实现毛利率34.8%，同比-0.2pct，净利率15.3%，同比+1pct。对应Q2实现营收37.8亿元，同比+12%，环比+9%，实现归母净利润4.9亿元，同比+21%，环比+37%，Q2毛利率34.6%，同比-1.4pct，环比-0.3pct，净利率16.8%，同比+1.4pct，环比+3.15pct。公司Q2毛利率有所下滑主要系大宗、海运费短期上涨所致。净利率同环比均有所上升，同比来看，主要在于公允价值损益同比有所增长（2024Q2为0.19亿元，2023Q2为-1.32亿元），环比来看，主要受益于期间费用率下降，Q2期间费用率为16.5%，环比Q1下降2.9pct，其中管理费用率8.4%，环比-1.8pct，研发费用率4.2%，环比-1pct。受益于全球新能源车、电力设备行业高景气需求。1)高压直流继电器方面，受益于全球电动车产销增长及高压快充景气需求，公司在手订单饱满，不断巩固市场龙头地位，目前全球市占率高于40%，我们估计Q2该业务出货同比增长30%以上；2）电力继电器方面，海内外智能电表需求扩大，公司份额稳步提升，我们估计该业务Q2出货同比增长10%-15%。传统行业继电器稳步增长。1）家电产品国内换代延续叠加海外需求良好，全年行业需求有望维持稳步增长，我们估计Q2家电用继电器出货同比增长5%-10%；2）新能源继电器方面，随着亚非拉等新兴市场需求持续旺盛，欧洲整体去库结束进入补库周期，美国降息周期有望开启带动储能装机增长，光储配套继电器整体需求出现回暖，并且有望在下半年逐季增长，我们估计Q2该业务出货同比持平；3）信号继电器方面，伴随大客户去库基本结束，全年有望维持平稳增长，我们估计该业务Q2出货同比增长5%-10%。新产品有望迎来放量。公司坚定实施“75+”战略，在推动继电器主业高质量发展同时不断推动薄膜电容器、连接器、电流传感器、熔断器等产品稳步发展。目前部分产品已得到认证，有望在下半年迎来出货放量。投资建议：上调盈利预测，维持“优于大市”评级。我们预计2024-2026年公司归母净利润17.06/19.39/21.21亿元（原预测2024-2025为16.45/18.44亿元）同比+22.5%/13.6%/9.4%，EPS分别为1.64/1.86/2.03元，对应估值分别为17/15/14倍，维持优于大市评级。风险提示：下游行业需求增速不及预期的风险；行业竞争加剧的风险；公司降本不及预期的风险。,,国信证券,优于大市,[None],2024-08-12,,买入,5717536,pdf_downloads/2024/2024-08-12/600885-宏发股份（600885）：业绩稳健增长，继电器龙头企业稳固.pdf,600885,宏发股份,宏发股份（600885）：业绩稳健增长，继电器龙头企业稳固,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 17.06,
            ""eps"": 1.64,
            ""pe"": 17
        },
        {
            ""year"": 2025,
            ""net_profit"": 19.39,
            ""eps"": 1.86,
            ""pe"": 15
        },
        {
            ""year"": 2026,
            ""net_profit"": 21.21,
            ""eps"": 2.03,
            ""pe"": 14
        }
    ]
}"
"曾朵红,谢哲栋,许钧赫",24H1营收+9%，归母净利润同比+15%，业绩符合市场预期。公司发布2024年半年报，24H1实现营收72.3亿元，同比+9%，归母净利润8.4亿元，同比+15%。其中24Q2实现营收37.8亿元，同比+12%，归母净利润4.9亿元，同比+22%。24H1/24Q2实现毛利率34.8%/34.6%，同比-0.2/-1.4pct，主要系大宗、海运运费涨价但公司通过规模效应、人效提升部分抵消，维持毛利率水平整体稳定。同时24H1/24Q2归母净利率分别为11.7%/12.9%，同比+1.1/+1.7pct，主要系公允价值收益同比增加（24Q2为0.19亿元，23Q2为-1.32亿元）。全年收入利润前低后高，预计H2收入环比向上，H1业绩符合市场预期。电动车&燃油车Q2超预期，新产品加速放量，新能源大幅改善。1）电动车/汽车Q2我们预计同增30%以上：高压直流受益于全球电动车渗透率提升&充电、储能新市场拓展，公司紧抓快充机会，巩固市场地位；汽车受益于国内市场及自主品牌增速较快，市占率显著提升，当前在手订单饱满，支持后续增速延续。2）电力预计同增10%-15%：全球智能电表高景气叠加继电保护国产化诉求加大，公司份额持续提升；3）新产品方面，公司“75+”战略进展顺利，电容器、连接器、电流传感器等新产品有望高增，熔断器已通过部分项目验证，静待H2小批量。预计多个传统行业Q2出货转正、下半年延续复苏。1）家电/信号Q2我们预计同比5%左右增长，延续温和复苏。家电进入需求旺季、出海机会也抓到，全年需求延续平稳。信号大客户去库基本结束，全年维持温和恢复性增长。2）前期下滑的两大板块工业/新能源增速持平至转正，去库好转、景气度有所恢复；3）低压同比下滑个位数，国内建筑配电及欧洲客户需求仍同比下降。现金流、合同负债增长明显。24Q2经营活动现金净流入12.2亿元，同比+40%。销售商品取得现金37.7亿元，同比+19%。合同负债0.76亿元，较年初增长46%。应收账款40.2亿元，较年初增长30%，经营质量稳步提升。盈利预测与投资评级：多行业出现复苏转正/加速增长状态，我们上调24-26年归母净利润分别为16.8/19.8/23.2亿元（前值为13.9/16.1/18.4亿元），同比+21%/+18%/+17%，对应PE分别为17x、14x、12x，考虑到宏发全球龙头地位，给予24年25x PE，目标价40.3元，维持“买入”评级。风险提示：宏观经济下行，原材料涨价超预期等。,,东吴证券,买入,[None],2024-08-09,,买入,5715440,pdf_downloads/2024/2024-08-09/600885-宏发股份（600885）：2024年半年报业绩点评：业绩符合预期，龙头地位稳固.pdf,600885,宏发股份,宏发股份（600885）：2024年半年报业绩点评：业绩符合预期，龙头地位稳固,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 16.8,
            ""eps"": null,
            ""pe"": 17
        },
        {
            ""year"": 2025,
            ""net_profit"": 19.8,
            ""eps"": null,
            ""pe"": 14
        },
        {
            ""year"": 2026,
            ""net_profit"": 23.2,
            ""eps"": null,
            ""pe"": 12
        }
    ]
}"
"邓永康,李佳,许浚哲",事件：2024年8月8日，公司发布2024年半年报。公司24H1实现收入72.31亿元，同比增加8.9%；实现归母净利润8.44亿元，同比增加15.3%；实现扣非归母净利润7.86亿元，同比增加4.2%。公司经营效率指标人均销售回款60.2万元，同比增长 9.1%。单季度来看，公司24Q2实现收入37.78亿元，同比增加11.89%；实现归母净利润4.88亿元，同比增加21.6%；实现扣非归母近利润4.53亿元，同比增加1.2%。盈利能力方面，公司24H1实现毛利率34.8%，同比下降0.23pct，实现净利率15.3%，同比提升0.97pct。费用率方面，公司24H1期间费用率为17.8%，同比提升1.74pcts。核心门类继电器产品保持高速新品迭代，稳固市场份额。24H1公司继电器门类产品立项新品开发193项，同比增长16%。产品技术创新与知识产权布局协同推进，2024年度上半年继电器领域申请专利412项，其中发明专利199项，占比达48%。国内发明专利94项，国际发明专利105项。继电器下游：1）消费电子领域：家电延续去年下半年以来的复苏态势，呈现较好的恢复性增长；信号继电器市场同比实现小幅增长，主要系大客户去库存结束；2）工业装备领域：工业继电器市场需求景气度有所恢复，降幅明显收窄，需求逐步企稳向好；3）电力能源领域：受益于全球智能电表装表快速上量，以及市场份额继续提升，公司电力计量继电器业务继续取得快速增长，且当前在手订单饱满，产能利用率已经超过90%。风光储逆变器配套产品市场需求已经企稳并有所回升；4）汽车交通领域：公司弱电汽车继电器业务受益于下游需求总量增长及市场份额显著提升优势，同比呈现高速增长，公司高压直流系列产品依托明显的综合竞争优势，同比延续高速增长。新门类成效显著。公司坚定实施“75+”战略，在推动主营继电器业务实现高质量发展的同时，促进低压电器、薄膜电容器、连接器、电流传感器、熔断器五大新门类产品扎实发展。24H1公司低压开关及成套业务同比基本持平，受国内建筑配电市场不景气影响，公司通过开拓新能源及工业、电网等应用市场，形成新的增长点，推动低压开关业务整体保持平稳发展。其他新品类如薄膜电容、连接器、电流传感器等均有突破，熔断器也已经获得认证。投资建议：公司是全球继电器龙头，下游多点开花，发展态势良好，我们预计公司24-26年的营收分别为149.99/174.06/201.40亿元，增速分别为16.0%/16.0%/15.7%；归母净利润分别为16.09/18.79/21.95亿元，增速分别为15.5%/16.8%/16.8%。8月8日收盘价对应公司24-26年PE分别为18/15/13x。维持“推荐”评级。风险提示：新技术研发的风险，需求不及预期的风险，竞争加剧的风险。,,民生证券,推荐,[None],2024-08-09,,增持,5715254,pdf_downloads/2024/2024-08-09/600885-宏发股份（600885）：2024年半年报点评：24H1业绩亮眼，下游需求整体趋势向好.pdf,600885,宏发股份,宏发股份（600885）：2024年半年报点评：24H1业绩亮眼，下游需求整体趋势向好,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 16.09,
            ""eps"": null,
            ""pe"": 18
        },
        {
            ""year"": 2025,
            ""net_profit"": 18.79,
            ""eps"": null,
            ""pe"": 15
        },
        {
            ""year"": 2026,
            ""net_profit"": 21.95,
            ""eps"": null,
            ""pe"": 13
        }
    ]
}"
"申建国,边文姣,陈爽",全球电磁继电器龙头，24Q2归母同比增速较快公司2024年H1实现营收72.31亿元（yoy+8.89%），归母净利8.44亿元（yoy+15.33%），扣非净利7.86亿元（yoy+4.20%）。其中Q2实现营收37.78亿元（yoy+11.89%，qoq+9.43%），归母净利4.88亿元（yoy+21.56%，qoq+37.17%）。我们维持预计公司2024-2026年EPS分别为1.61、1.89、2.28元。可比公司24年Wind一致预期PE均值为20倍，考虑到公司为全球电磁继电器龙头，海外布局优势领先，给予公司24年25倍PE，维持目标价40.32元，维持“买入”评级。铜银等原材料涨价影响毛利率，人均回款稳步提升公司24H1继电器产品实现营收64.94亿元，同比+8.00%，毛利率36.15%，同比-0.72pct，主要系铜、银等原材料涨价影响。公司24H1整体实现毛/净利率34.78%/15.31%，同比-0.97/+0.46pct，净利率增长主要系汇率波动收益与政府补助同比增加。24H1销售/管理/研发/财务费用率分别为3.18%/9.27%/4.66%/0.73%，相比23年全年变化-0.57/-0.1/-0.55/+0.35pct。公司人均回款达到60.2万元，同比+9.1%，经营效率不断提升。智能电表、汽车等领域需求旺盛，光储充、传统家电等趋于改善24年上半年，电力继电器方面，受益于全球智能电表装表快速上量，以及市场份额继续提升，公司电力计量继电器业务继续实现快速增长，且当前在手订单饱满，产能利用率已超90%。汽车市场，公司弱电汽车继电器业务受益于下游需求总量增长以及公司市场份额显著提升优势，同比呈现高速增长；高压直流系列产品同比延续高速增长。光储充新能源领域，截止报告期末，逆变器市场需求已经企稳并有所回升。传统家电市场，24H1呈现较好的恢复性增长。工业市场，景气度有所恢复，公司预计下半年全球需求将继续温和复苏。低压电器同比持平，薄膜电容、连接器、电流传感器等增速较快公司坚定实施“75+”战略，在新门类产品进展方面，24H1公司低压开关及成套业务同比基本持平，主要系受国内建筑配电市场不景气影响；薄膜电容器发货同比+20%，产业链前道蒸镀能力自制水平已达85%；连接器业务对外发货同比增长129%，盈利能力随着规模增长而有所改善；公司电流传感器发货同比增长118%，在印尼、欧洲、澳大利亚等市场销售额放量中；熔断器产品尚未批量发货，公司预计下半年储能、光伏等项目将启动小批量发货。我们继续看好公司持续拓展新品类，打开增长天花板。风险提示：下游行业需求不及预期，原材料价格上涨，新产品开发不及预期，新领域开拓不及预期。,,华泰证券,买入,[None],2024-08-09,,买入,5714717,pdf_downloads/2024/2024-08-09/600885-宏发股份（600885）：24Q2业绩增长稳健.pdf,600885,宏发股份,宏发股份（600885）：24Q2业绩增长稳健,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 1.61,
            ""pe"": 25
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 1.89,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 2.28,
            ""pe"": null
        }
    ]
}"
殷晟路,公司2024Q1实现归母净利3.56亿元，同比+7.76%公司发布2024年一季报，2024Q1公司实现营业收入34.53亿元，同比+5.79%；实现归母净利润3.56亿元，同比+7.76%；实现扣非归母净利3.33亿元，同比+13.86%。2024Q1公司综合毛利率34.94%，销售/管理/研发/财务费用率分别3.12%/10.22%/5.16%/0.84%。2024年第一季度公司经营活动产生的现金流量净额为-2.42亿元，同比-224.15%，主要系票据贴现减少，且工资性费用、税费较上年同期增加。公司是全球继电器龙头，整体营收净利稳健增长，我们维持原有盈利预测预计公司2024-2026年营业收入分别为143.80、160.06、178.29亿元，归母净利润分别为16.12、18.44、21.02亿元，EPS为1.55、1.77、2.02元/股，当前股价对应PE分别为17.7、15.5、13.6倍，维持“买入”评级。下游多品类布局，持续巩固并扩大市场份额功率继电器方面，公司在大家电市场着重攻坚白色家电，引导客户产品升级，同时大力推进小家电推广工作，全面导入美的、苏泊尔、九阳等重点客户。汽车继电器方面，公司在新兴市场上取得突破，成功进入印度现代汽车体系；高压直流继电器继续快速增长，获得大众、宝马、Volvo、奔驰等项目认定。在新能源领域，公司在光储充市场份额领先。工业继电器方面，公司大客户战略成效明显，与西门子、施耐德、菲尼克斯的合作继续加强，并在东欧及国内风电市场取得较大突破。海外制造稳步推进，提升全球品牌知名度公司稳步推进海外制造，2023年公司印尼二期工厂投入使用，产能扩大40%，印尼宏发2023年取得销售回款2.44亿元，同比+157%，净利润突破3000万元，同比+89%。此外，公司重点推进德国工厂的筹建，以满足核心客户供应链本土化的要求，并增强公司供应链国际化水平，提升全球品牌知名度。风险提示：下游需求不及预期、客户及产品开拓不及预期、行业竞争加剧。,,开源证券,买入,[None],2024-04-26,,买入,5602975,pdf_downloads/2024/2024-04-26/600885-宏发股份（600885）：公司信息更新报告：全球继电器龙头，营收净利稳健增长.pdf,600885,宏发股份,宏发股份（600885）：公司信息更新报告：全球继电器龙头，营收净利稳健增长,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 16.12,
            ""eps"": 1.55,
            ""pe"": 17.7
        },
        {
            ""year"": 2025,
            ""net_profit"": 18.44,
            ""eps"": 1.77,
            ""pe"": 15.5
        },
        {
            ""year"": 2026,
            ""net_profit"": 21.02,
            ""eps"": 2.02,
            ""pe"": 13.6
        }
    ]
}"
"曾朵红,谢哲栋,许钧赫",2024Q1营收同比+6%，归母净利润同比+8%，扣非归母净利润同比+16%，业绩符合市场预期。公司发布2024年一季报，24Q1实现营业收入34.53亿元，同比增长5.79%；实现归母净利润3.56亿元，同比增长7.76%；实现扣非归母净利润3.33亿元，同比增长15.99%，Q1毛利率为34.94%，同比+1.0pct，环比-6.3pct，业绩符合市场预期。电动车、电力、汽车Q1景气较好、环比增长，我们预计均同比+20%以上增长。国内外需求延续较快增长，高压直流继电器受益于全球电动车渗透率提升&amp;充电、储能新市场拓展，汽车继电器国内外需求均旺盛，产品结构优化明显，PCB、大电流产品预计同比30%+；电力继电器受益于国内装表上量及海外电表快速增长+份额提升，延续较快增长。部分行业弱复苏&amp;去库仍在继续，1）我们预计家电/信号/低压同比个位数增长，延续缓慢复苏，家电进入需求旺季，信号安防需求触底回升、医疗&amp;检测设备较好增长，低压电器暖通&amp;新能源&amp;工业延续增长。2）预计新能源、工控同比下滑20%以上，仍处于去库状态，预计H2需求开启复苏。存货周转改善明显，合同负债增长，现金流降幅较大。2024Q1经营活动现金流量净流出2.42亿元，同比-224.15%，主要系票据贴现减少及工资性费用、税费较上年同期增加所致。销售商品取得现金25.82亿元，同比-3.46%。期末合同负债0.57亿元，较年初增长7.91%。期末应收账款36.45亿元，较年初增长20.13%，应收账款周转天数增加6.58天至97.80天。期末存货23.32亿元，较期初下降2.18亿元；存货周转天数下降20.92天至97.80天。盈利预测与投资评级：我们维持24-26年归母净利润为16.1/18.4/21.0亿元，同比分别+15%、+15%、+14%，考虑宏发全球龙头地位，给予24年25倍PE，目标价38.5元，维持“买入”评级。风险提示：宏观经济下行，原材料涨价超预期等。,,东吴证券,买入,[None],2024-04-25,,买入,5601050,pdf_downloads/2024/2024-04-25/600885-宏发股份（600885）：2024年一季报点评：业绩符合预期，龙头行稳致远.pdf,600885,宏发股份,宏发股份（600885）：2024年一季报点评：业绩符合预期，龙头行稳致远,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 16.1,
            ""eps"": null,
            ""pe"": 25
        },
        {
            ""year"": 2025,
            ""net_profit"": 18.4,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 21.0,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
"申建国,边文姣,周敦伟",24Q1业绩实现稳健增长，专注打造强势品牌力公司发布2024年一季报，24年Q1实现营业收入34.53亿元，同/环比+5.79%/+15.12%；归母净利润3.56亿元，同/环比+7.76%/+9.67%；扣非归母净利润3.33亿元，同/环比+15.99%/+32.99%，整体实现稳定增长。我们维持24-26年净利润预测值分别为16.82/19.69/23.73亿元。可比公司24年平均PE 43倍，考虑公司工业领域受下游客户去库影响需求偏弱，给予公司24年25倍PE，维持目标价40.32元，维持“买入”评级。24Q1收入利润环比双增，期间费用率环比下降得益于传统家电行业复苏、国内外汽车继电器市场需求旺盛、国网装表上量及海外市场快速增长，公司24年Q1实现营业收入34.53亿元，同/环比+5.79%/+15.12%。24年Q1实现毛利率34.94%，同/环比变化+0.99pct/-6.25pct；净利率13.66%，同/环比变化+0.43pct/-2.13pct。24年Q1销售/管理/研发/财务费用率分别为3.12%/10.22%/5.16%/0.84%，环比变化-1.83 pct /-1.39 pct /-1.81 pct /+0.95pct，整体期间费用率环比下降。质量优势筑就护城河，高压直流产品继续快速增长公司坚守“以质取胜”的经营方针，持续巩固和扩大继电器质量优势，其产品质量获得众多高端客户的认可。24Q1公司经营效率指标中人均回款达27.7万元，同比增长8.5%。公司在新兴市场与重点项目中表现较好，受益于全球电动车渗透率提升以及近年来加强布局充电设备、储能应用市场拓展，依托技术、质量明显领先优势，公司高压直流继电器销售收入保持快速增长态势。加速推进海外基地建设，看好海外市场进一步拓展2023年，在印尼，公司印尼宏发二期工厂投入使用，产能扩大40%，并实现高压直流产品的海外制造。印尼宏发销售回款同比增长158%，净利润同比增长84%。在德国，宏发德国工厂有限责任公司在德国有关部门注册完毕并成立，有利于满足核心客户供应链本地化的要求，同时有望大幅提升公司的全球品牌知名度，不断增强公司供应链国际化水平及综合竞争实力，我们看好公司在海外市场实现进一步增长。风险提示：下游行业需求不及预期，原材料价格上涨，新产品开发不及预期，新领域开拓不及预期。,,华泰证券,买入,[None],2024-04-25,,买入,5600478,pdf_downloads/2024/2024-04-25/600885-宏发股份（600885）：业绩稳增长，品牌优势明显.pdf,600885,宏发股份,宏发股份（600885）：业绩稳增长，品牌优势明显,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 16.82,
            ""eps"": null,
            ""pe"": 25
        },
        {
            ""year"": 2025,
            ""net_profit"": 19.69,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 23.73,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
殷晟路,以质取胜，造就全球继电器龙头公司深耕继电器行业四十年，凭借“以质取胜”的理念成长为年销售额突破百亿的全球继电器龙头，2022年全球市占率19.4%。公司下游多品类布局穿越周期，其中新能源汽车等高增速行业贡献成长性，且公司在关键零部件及自动化设备上的布局领先行业，生产成本较低，整体营收净利稳健增长。我们预计公司2024-2026年营业收入分别为143.80、160.06、178.29亿元，归母净利润分别为16.12、18.44、21.02亿元，EPS为1.55、1.77、2.02元/股，当前股价对应PE分别为18.0、15.7、13.8倍，维持“买入”评级。传统继电器：多下游多品类布局穿越周期，有望实现稳健增长电力继电器：2022年全球市占率56.5%，将持续受益于全球智能电网改造；汽车继电器：2023年全球市占率20%，公司并购德国海拉后顺利承接其欧系车企客户、产品结构不断改善，有望稳健增长；信号&功率继电器：2022年全球市占率均在30%左右，安防、通信、家电等下游有望逐步复苏，且光储充等新能源下游贡献高速增长；工业继电器：出货情况总体上跟随全球工业领域景气度，新品开拓、国产替代为公司提供增长动力。高压直流继电器：新能源汽车等高增速下游贡献成长性高压直流继电器主要用于新能源汽车领域，我们预计全球市场规模百亿级别。全球市场中松下、宏发竞争力较强，2023年公司全球市占率超40%，已基本实现和全球主流车企的全面合作。此外公司积极拓展储能、充电桩领域的应用。低压电器&新门类产品：聚焦海外市场，围绕新能源布局，打开增长天花板低压电器全球市场规模超4000亿元，公司电气产品规模在5-10亿元级别，是公司为打开增长天花板而布局的“第二门类”产品。公司将延续继电器业务发展路径，夯实产品质量基础，深耕海外中高端核心客户，并带动国内市场的增长。风险提示：下游需求不及预期、客户及产品开拓不及预期、行业竞争加剧。,,开源证券,买入,[None],2024-04-22,,买入,5595950,pdf_downloads/2024/2024-04-22/600885-宏发股份（600885）：全球继电器龙头，多品类布局穿越周期.pdf,600885,宏发股份,宏发股份（600885）：全球继电器龙头，多品类布局穿越周期,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 16.12,
            ""eps"": 1.55,
            ""pe"": 18.0
        },
        {
            ""year"": 2025,
            ""net_profit"": 18.44,
            ""eps"": 1.77,
            ""pe"": 15.7
        },
        {
            ""year"": 2026,
            ""net_profit"": 21.02,
            ""eps"": 2.02,
            ""pe"": 13.8
        }
    ]
}"
"武佳雄,许怡然","公司发布2023年年报，业绩同比增长11.42%，公司继电器、电气产品量利高质量增长，经营现金流量表现亮眼，积极推动海外布局，维持增持评级。支撑评级的要点2023年公司业绩同比增长11.42%：公司发布2023年年报，实现收入129.30亿元，同比增长11.02%；实现归母净利润13.93亿元，同比增长11.42%；实现扣非净利润13.30亿元，同比增长10.84%。继电器产品稳居世界一流，量利齐升：2023年继电器产品实现收入116.57亿元，同比增长11.04%，毛利率同比提升2.18个百分点至38.72%。公司坚持“份额优先”原则，在小家电方面全面导入美的、苏泊尔、九阳等重点客户，高压直流继电器获得大众、宝马、Volvo、奔驰等项目认定，传统汽车继电器成功进入印度现代汽车体系；2023年在功率继电器/直流继电器/传统汽车继电器全球市场的份额分别提升到31.6%/40%+/20%，支撑公司板块营收在外部经济形势严峻的背景下实现双位数增长。电气产品增速达到20.00%：2023年公司电气产品实现收入8.18亿元，同比增长20.00%，毛利率同比提升1.29个百分点至22.82%。此外，公司对开关电器业务进一步理清思路、调整布局，成立低压电器发展领导小组，分别由第一、第二、第三事业部重点发展开关配电产品、终端电器产品、成套设备和中压开关产品。经营现金流表现靓丽：2023年公司实现经营现金流净额26.61亿元，同比增长64.13%，继续靓丽的现金流表现。加速海外制造建设，产能扩张带动公司发展：公司实施海外制造策略，取得良好效果。2023年印尼宏发工厂取得销售回款2.44亿人民币，同比增长 157%，净利润突破3000万人民币，同比增长89%。此外公司德国工厂完成注册，工厂筹建持续推进，为后续国际业务拓展提供坚实支撑。估值结合公司年报以及目前外部复杂的经济形势，我们将公司 2024-2026 年预
测每股收益调整至 1.54/1.82/2.08 元（原 2024-2026 年预测为 1.77/2.09/-
元），对应市盈率 16.3/13.8/12.1 倍；维持增持评级。评级面临的主要风险下游需求不及预期；海外市场环境发生不利变化；汇率波动；新业务拓
展进度不达预期。",,中银国际,增持,[None],2024-04-01,,增持,5566974,pdf_downloads/2024/2024-04-01/600885-宏发股份（600885）：年报业绩高质量增长，积极推动海外布局.pdf,600885,宏发股份,宏发股份（600885）：年报业绩高质量增长，积极推动海外布局,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 1.54,
            ""pe"": 16.3
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 1.82,
            ""pe"": 13.8
        },
        {
            ""year"": 2026,
            ""net_profit"": null,
            ""eps"": 2.08,
            ""pe"": 12.1
        }
    ]
}"
"曾朵红,谢哲栋,许钧赫",2023年营收同比+11%，归母净利润同比+11%，业绩符合市场预期。公司发布2023年年报，23年实现营收129.3亿元，同增11.0%；实现归母净利润13.9亿元，同增11.4%。其中23Q4实现营收30.0亿，同增8.1%，环降7.9%；实现归母净利润3.2亿，同增16.4%。23年毛利率36.9%，同比+2.8pct，主要系：1）汇率波动；2）高毛利的新能源车和传统车占比提升；3）收购宏兴泰带来的会计处理影响。23年归母净利率10.77%，同比+0.03pct，业绩总体符合市场预期。新能源车/光伏继电器持续高增，标杆客户持续突破。其中：1）高压直流继电器实现快速增长，获得大众、宝马、沃尔沃、奔驰等项目认定，全球市占率提升至40%以上。2）光伏继电器业务跟随下游行业节奏，Q2-3客户控库存下增速放缓，Q4企稳略回升，但公司依托创新设计方案保持绝对领先，重点客户份额达到60%。3）结合全球新能源车销量/新能源装机及公司提份额节奏，我们预计新能源相关收入同比+20-25%。弱复苏逐步传导，去库仍在继续。1）电力继电器：电力国网H2装表加速、北美/印度/印尼需求增速加快。2）汽车继电器：汽车全球市场产销回升+份额每年稳步提升1-2pct，盈利维持高位。3）家用功率继电器：家电需求复苏但竞争加剧，公司份额逆势提升。4）信号、工业继电器：仍受客户去库影响，24年预计回暖后小幅增长。5）低压电器：业务重心从地产转向电力、新能源。全面实施“75+”战略，扩大品类迈向双百亿。1）实现新能源、功率、汽车、工控、电力、信号、密封继电器“七个小巨人”发展目标；5大门类包括开关电气、连接器、电容器、熔断器、电流传感器，“+”代表不排斥其他合适的项目，新门类及汽车/工业继电器产品仍具备较大提份额空间。盈利预测与投资评级：由于下游行业需求持续弱复苏，我们下调2024-25年归母净利润至16.1/18.4亿元（原值为16.9/19.3亿元），预计2026年实现归母净利润21.0亿元，同比分别+15%、+15%、+14%，考虑宏发全球龙头地位，给予24年22倍PE，目标价33.9元，维持“买入”评级。风险提示：宏观经济下行，原材料涨价超市场预期等。,,东吴证券,买入,[None],2024-03-31,,买入,5565767,pdf_downloads/2024/2024-03-31/600885-宏发股份（600885）：2023年年报点评：底部已筑，龙头稳健前行.pdf,600885,宏发股份,宏发股份（600885）：2023年年报点评：底部已筑，龙头稳健前行,"{
    ""forecasts"": [
        {
            ""year"": 2024,
            ""net_profit"": 16.1,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 18.4,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2026,
            ""net_profit"": 21.0,
            ""eps"": null,
            ""pe"": null
        }
    ]
}"
