author,content,filename,org_name,original_rating,pdf_link,publish_time,rating_adjust_mark_type,rating_changes,report_id,save_path,stock_code,stock_name,title,extracted_forecasts,PE_2年前,PE_1年前,PE_当年,PE_明年,PE_后年,PE_大后年,EPS_2年前,EPS_1年前,EPS_当年,EPS_明年,EPS_后年,EPS_大后年
"代雯,高鹏,杨昌源",1-3Q23业绩实现快速增长，维持“买入”评级公司1-3Q23实现收入/归母净利160.5/31.8亿元（yoy+23.0%/+35.0%），其中3Q23实现收入/归母净利yoy+17.2%/+37.8%，公司3Q23收入在3Q22较高基数背景下仍增长稳健，利润端表现更好。公司于5月28日及10月25日分别公告拟以3-5/2-3亿元回购公司股份以用于股权激励或员工持股计划，年内先后两次实施回购充分彰显其作为行业龙头的长期发展信心。我们维持盈利预测，预计23-25年EPS为0.37/0.48/0.63元。公司为全球眼科医疗服务龙头，诊疗能力行业领先且业务多点开花，叠加“四级连锁”及并购基金模式持续推进背景下服务网络不断扩张，业绩能见度高，给予公司23年67x PE（可比公司Wind一致预期均值48x），维持目标价24.84元不变，维持“买入”评级。持续强化品牌宣传推广力度，现金流同比快速增长公司1-3Q23毛利率为51.9%（yoy+0.02pct）。1-3Q23销售/管理/研发费用率为 10.0%/13.0%/1.5%，分别yoy+0.4/-0.9/-0.02pct，公司持续加强宣传推广力度，不断巩固品牌影响力。1-3Q23经营性现金流量净额为55.7亿元（yoy+39.3%），现金流水平持续向好。白内障及基础眼病项目等业务领衔增长，消费眼科业务发展稳健1）白内障及基础眼病项目：我们推测1-3Q23白内障及眼前段、眼后段等基础眼病项目均保持较快收入同比增速，领衔公司整体收入增长。展望23全年，考虑疫后相关诊疗需求持续反弹，叠加公司白内障及基础眼病诊疗能力行业领先，看好公司白内障及基础眼病项目收入均实现较快增长；2）消费眼科：考虑公司屈光及视光诊疗服务网络持续拓展、屈光术式选择多样、视光项目品类不断升级，我们看好23全年屈光及视光板块收入均增长稳健。境内境外业务发展齐头并进我们推测公司1-3Q23境内外收入均保持同比较快增长且业务能力建设持续推进，包括：1）境内：根据公司公告，公司于9M23拟出资8.6亿元收购包括海南爱尔、枣庄爱尔、邢台爱尔等在内的19家医院部分股权，公司境内服务网络持续拓展。考虑公司行业影响力持续提升叠加疫后诊疗需求持续释放，我们看好公司境内23年收入保持较快增长；2）境外：公司持续强化海外重点市场的服务网络布局，截至1H23公司已拥有海外眼科中心及诊所124家（VS 22年底为118家）。伴随公司海外战略持续推进，我们看好公司境外业务23年稳健向好。风险提示：市场竞争加剧风险，医疗事故和纠纷风险，持续扩张的管理风险。,,华泰证券,买入,[None],2023-10-26,,买入,5358431,pdf_downloads/2023/2023-10-26/300015-爱尔眼科（300015）：业绩快速增长，龙头地位稳固.pdf,300015,爱尔眼科,爱尔眼科（300015）：业绩快速增长，龙头地位稳固,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": 0.37,
            ""pe"": 67
        },
        {
            ""year"": 2024,
            ""net_profit"": null,
            ""eps"": 0.48,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": null,
            ""eps"": 0.63,
            ""pe"": null
        }
    ]
}",,,67.0,,,,,,0.37,0.48,0.63,
"袁维,徐雨涵",业绩简评2023年10月25日，公司发布2023年三季度报告。2023年前三季度公司实现收入160.47亿元（+23%）；归母净利润31.81亿元（+35%）；扣非归母净利润31.05亿元（+24%）。单季度来看，公司2023Q3实现收入57.95亿元（+17%）；归母净利润14.69亿元（+38%）；扣非归母净利润13.46亿元（+20%）。经营分析公司费用率平稳，盈利能力维持高水平。前三季度公司管理费用率为13.0%（-0.9pcts），销售费用率为10.0%（+0.4pcts）；综合毛利率为51.9%，净利率为21.9%（+2.2pcts），盈利能力稳中向好。10月25日，公司发布公告，拟使用自有资金2-3亿元再次回购公司股份，用于实施股权激励计划或员工持股计划，彰显了对公司长期发展的信心。医疗服务网络持续扩张，全国布局纵深发展。9月20日，公司发布公告，拟斥资8.6亿元收购海南爱尔、枣庄爱尔等19家医疗机构部分股权。此次收购的19家医疗机构整体处于快速爬坡阶段，2022年总营收约为5.23亿元；2023年1-7月实现总营收约3.79亿元，净利润合计约0.28亿元。此次收购的医疗机构分布于全国12个省份或直辖市，多数位于地级市/县级市，有望进一步提升公司基层市场占有率。公司有望尽快完善区域市场布局，同时进一步深化分级连锁诊疗体系，规模效应有望持续彰显。持续推进医、教、研一体化建设，彰显品牌影响力。第二十七次全国眼科学术大会CCOS2023上，公司共4235篇论文被录取，近百名专家在大会上作出学术演讲和主题发言。2023年9月1日，爱尔全球眼科医学研究中心正式揭牌，作为眼科领域平台型实体综合研发机构，将助力公司以卓越的医疗服务、强大的科技创新实力，在眼科学和眼科再生医学、生物信息学、医学人工智能等方面做出贡献。盈利预测、估值与评级公司作为国内眼科医疗行业服务龙头，规模优势突出，在眼科行业高速发展的大环境下，看好公司长期发展。预计2023-2025年公司实现收入209.11/265.62/333.30亿元，同比增长29.8%、27.0%、25.5%，实现归母净利润分别为34.4、45.1、58.9亿元，同比增长36%、31%、31%，EPS分别为0.37、0.48、0.63元，现价对应PE为45、34、26倍，维持“买入”评级。风险提示市场竞争加剧风险；人才短缺风险；跨区发展风险；医疗安全性事故纠纷风险；合规监管风险等。,,国金证券,买入,[None],2023-10-26,,买入,5358148,pdf_downloads/2023/2023-10-26/300015-爱尔眼科（300015）：品牌影响力持续提升，龙头地位稳固.pdf,300015,爱尔眼科,爱尔眼科（300015）：品牌影响力持续提升，龙头地位稳固,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 34.4,
            ""eps"": 0.37,
            ""pe"": 45
        },
        {
            ""year"": 2024,
            ""net_profit"": 45.1,
            ""eps"": 0.48,
            ""pe"": 34
        },
        {
            ""year"": 2025,
            ""net_profit"": 58.9,
            ""eps"": 0.63,
            ""pe"": 26
        }
    ]
}",,,45.0,34.0,26.0,,,,0.37,0.48,0.63,
谭国超,主要观点：事件：9月20日公司发布公告，拟收购海南爱尔、枣庄爱尔等19家医疗机构部分股权。点评：收购对价合理，体内医院规模持续扩大，期待业绩释放公司近日公告拟收购海南爱尔、枣庄爱尔、邢台爱尔、阮凌爱尔、石狮爱尔、赤壁爱尔、当阳爱尔、建平爱尔、宜都爱尔、杭州爱尔、深东爱尔、聊城爱尔、重庆云阳爱尔、重庆南川爱尔、昆明艾维、来宾爱尔、龙岩爱尔、汉川爱尔、武冈爱尔19家医疗机构的部分股权，合计交易对价8.60亿元，估值13.16亿元。从收购公告披露的信息看，19家医院2022年合计营收5.23亿元人民币、净利润-7.03百万元人民币，2023年1~7月合计营收3.79亿元人民币、净利润28.33百万元人民币。偌考虑公司今年1月的收购事宜，今年以来公司共计收购33家医疗机构，体内医院体量持续扩大。从盈利能力方面看，23年1~7月公司收购的19家医疗机构平均净利率7.35%，尚处在培育期和快速发展阶段，未来有望持续为净利率提升做出贡献。投资建议：维持“买入”评级公司是全球规模最大的专业眼科连锁医疗集团，目前医疗网络已遍及中国大陆、中国香港、欧洲、美国、东南亚等地，奠定了全球发展的战略格局；独创的分级连锁模式及其配套的经营管理体系在业内持续领跑。我们看好公司的先发优势，预计2023~2025年将实现营业总收入206.17/255.64/308.21亿元，同比+28.0%/24.0%/20.6%；将实现归母净利润33.00/42.06/52.70亿元，同比+30.7%/27.5%/25.3%，维持“买入”评级。风险提示海外市场扩张不及预期风险；政策变化风险；市场竞争加剧风险。,,华安证券,买入,[None],2023-09-24,,买入,5335093,pdf_downloads/2023/2023-09-24/300015-爱尔眼科（300015）：收购持续落地，体内医院矩阵完善.pdf,300015,爱尔眼科,爱尔眼科（300015）：收购持续落地，体内医院矩阵完善,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": null,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 42.06,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 52.70,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
谭国超,事件：8月25日公司发布2023中期业绩报告，报告期内公司实现营业收入102.52亿元（+26.45%）；实现归母净利润17.12亿元（+32.61%），扣非净利润17.59亿元（+27.23%），符合预期。其中23单Q2实现营收52.31亿元（+32.81%），归母净利润9.31亿元（+36.82%）。点评：业绩符合预期，利润端亮眼，各业务板块增长稳健公司23H1业绩符合我们预期，环比业绩加速释放。拆分收入结构，报告期内公司各项目实现不同程度增长，23H1公司屈光业务营收40.28亿元（+17.2%），占比39.3%（-3.1pct），占比下滑主要系报告期内消费降级趋势较为明显，消费类项目略承压。23H1视光服务业务营收23.01亿元（+30.5%），占比22.4%（+0.7pct）；白内障业务营收16.74亿元（+60.3%），占比16.3%（+3.5pct）。眼前段业务营收8.70亿（+27.9%）。眼后段业务营收6.85亿元（+31.82%）。“1+8+N”布局纵深推进，龙头地位彰显报告期内公司持续完善全球网络覆盖，国内部分，23H1境内医院229家（较年初+14家），门诊部168家（较年初+20家）。海外部分，报告期内公司共有124家眼科中心及诊所（较年初+6家），分级诊疗制度和规模效应共振。报告期内公司实现门诊量726.95万人次（+31.19%），手术量60.78万例（+36.62%），恢复强劲。从地区角度看，公司在多个重点省份持续完善分级诊疗体系，2023年上半年，公司在国内华中、华东、华南、西南、东北、华北和西北地区分别实现营收27.21/16.01/12.39/13.16/9.46/8.2/4.45亿元，分别同比增长16.7%/42.3%/19.9%/18.5%/44.4%/38.3%/47.8%。港澳台及海外地区营收11.63亿元（+21.5%）。投资建议：维持“买入”评级公司是全球规模最大的专业眼科连锁医疗集团，目前医疗网络已遍及中国大陆、中国香港、欧洲、美国、东南亚等地，奠定了全球发展的战略格局；独创的分级连锁模式及其配套的经营管理体系在业内持续领跑。我们看好公司的先发优势，预计2023~2025年将实现营业总收入206.17/255.64/308.21亿元，同比+28.0%/24.0%/20.6%；将实现归母净利润33.00/42.06/52.70亿元，同比+30.7%/27.5%/25.3%，维持“买入”评级。风险提示海外市场扩张不及预期风险；政策变化风险；市场竞争加剧风险。,,华安证券,买入,[None],2023-09-07,,买入,5319129,pdf_downloads/2023/2023-09-07/300015-爱尔眼科（300015）：利润增速亮眼，战略规划稳步推进.pdf,300015,爱尔眼科,爱尔眼科（300015）：利润增速亮眼，战略规划稳步推进,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 33.00,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 42.06,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 52.70,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"张超,张佳博",上半年疫后复苏强劲，归母净利润同比增长33%。2023年上半年实现营收102.52亿元（+26.45%），归母净利润17.12亿（+32.61%），扣非归母净利润17.59亿（+27.23%）。其中Q2单季度实现营收52.31亿（+32.81%），归母净利润9.31亿（+36.82%），环比一季度进一步加速。2023年上半年实现门诊量726.95万人次（+31.19%），手术量60.78万例（+36.62%）。截至2023H1，公司境内医院229家，门诊部168家，分级连锁医疗体系不断完善；海外已布局124家眼科中心及诊所，形成覆盖全球的医疗服务网络。毛利率稳定，管理费用率有所下降。2023H1毛利率为49.5%（+0.1pp），白内障和视光服务项目的毛利率均提升1.6个百分点，进一步释放规模效应。销售费用率10.2%（+0.5pp），眼健康科普活动及健康教育人员薪酬等费用相应增加；管理费用率12.9%（-0.7pp），财务费用的增长主要是由于汇兑损益变动。上半年研发投入1.48亿（+29.59%），公司持续加大对眼科临床运用技术及数字化转型研究投入。净利率略微提升至18.9%（+1.3pp）。白内障项目在低基数下高速增长，眼病及视光业务维持高景气度。2023H1屈光项目收入达40.28亿（+17.15%），毛利率为57.72%（+0.03pp），各医院手术量快速增长的同时高端手术占比也有提高，但上半年仍部分受到宏观经济环境的影响。白内障业务收入16.74亿（+60.28%），毛利率为37.48%（+1.60pp），主要由于部分去年因外部环境延迟的老年患者在上半年就医，且公司眼科医疗技术和服务能力不断提升，经营规模和品牌影响力持续扩大。视光项目收入23.01亿（+30.50%），毛利率为55.24%（+1.55pp），随着国家青少年近视防控战略的实施和公司视光产品线不断完善，爱尔视光的品牌影响力进一步提升，5P近视防控体系进一步推广，青少年儿童建档量不断增加。此外，眼前段及眼后段项目上半年也实现了较好增长。投资建议：2023年上半年复苏态势良好，视光和白内障业务增长强劲。维持盈利预测，预计2023-25年归母净利润34.55/45.36/57.83亿，同比增速36.9%/31.3%/27.5%；摊薄EPS=0.37/0.49/0.62元，当前股价对应PE=51.0/38.9/30.5X。公司是国内眼科医疗服务领域的龙头公司，通过分级连锁模式迅速扩张，“内生+外延”共同支撑业绩成长。营收净利稳健增长，品牌影响力持续增强，并已形成完善的医教研体系和人才培养机制，新十年“二次创业”稳步推进，维持“买入”评级。风险提示：并购整合进度不达预期、医疗事故风险、市场竞争加剧风险。,,国信证券,买入,[None],2023-09-05,,买入,5316843,pdf_downloads/2023/2023-09-05/300015-爱尔眼科（300015）2023年中报点评：23H1归母净利润同比增长33%，白内障业务强势复苏.pdf,300015,爱尔眼科,爱尔眼科（300015）2023年中报点评：23H1归母净利润同比增长33%，白内障业务强势复苏,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 34.55,
            ""eps"": 0.37,
            ""pe"": 51.0
        },
        {
            ""year"": 2024,
            ""net_profit"": 45.36,
            ""eps"": 0.49,
            ""pe"": 38.9
        },
        {
            ""year"": 2025,
            ""net_profit"": 57.83,
            ""eps"": 0.62,
            ""pe"": 30.5
        }
    ]
}",,,51.0,38.9,30.5,,,,0.37,0.49,0.62,
"唐爱金,阮帅",事件：公司发布2023年半年报，2023H1公司实现收入102.52亿元，同比增长26.45%；归母净利润为17.12亿元，同比增长32.61%；扣非归母净利润17.59亿元，同比增长27.23%。2023Q2公司实现收入52.31亿元（+32.81%），归母净利润9.31亿元（+36.82%），扣非归母净利润10.07亿元（+32.57%）。点评：2023H1业绩增长32.6%符合预期。公司实现经营业绩增长的主要原因有：眼科医学的持续科普宣教，居民眼健康意识逐步增强；同步国际前沿推动医疗技术不断进步，治疗手段、创新产品不断丰富；国家近视防控战略、防盲治盲等政策推进实施；公司品牌影响力持续提升；经营规模和人才队伍不断扩大等。消费眼科业务稳健增长，白内障等眼病维持快速增长。2023H1公司屈光业务实现收入40.28亿元（+17.1%），毛利率为57.7%（+0.03pct），视光业务收入23亿元（+30.5%），毛利率为55.24%（+1.55pct），白内障业务收入16.74亿元（+60.28%），毛利率为37.48%（+1.6pct），眼前段业务收入8.7亿元（+27.9%），毛利率为40.86%（+0.57pct），眼后段业务收入6.85亿元（+31.82%），毛利率为30.79%（+0.73pct）。门诊量及手术量超30%高速增长。2023H1公司境内拥有229家医院，168家门诊部，海外拥有124家眼科中心及诊所。2023H1公司门诊量为726.95万人次，同比增长31.19%，手术量60.48万人次，同比增长36.61%。2023H1公司前十大医院收入合计18.64亿元，同比增长15.68%，净利润5.04亿元，同比增长10.42%，保持稳健增长趋势。盈利能力稳健中略有提升。2023H1公司毛利率为49.46%（+0.14pct），净利率为18.87%（+1.27pct）。2023H1公司销售费用率、管理费用率、财务费用率分别为10.22%、12.94%、0.07%，同比+0.52pct、-0.74pct、0.09pct。盈利预测与投资评级：我们预计公司2023-2025年营收分别为208.09、261.67、324.16亿元，同比增长29.2%、25.8%、23.9%，归母净利润分别为34.54、48.11、64.74亿元，同比增长36.8%、39.3%、34.6%，对应PE分别为47.4、34.03、25.29倍，考虑公司分级连锁模式的成功及眼科疾病市场需求持续增长，维持“买入”评级。风险因素：医疗风险、人力资源风险、商誉减值风险。,,信达证券,买入,[None],2023-09-03,,买入,5311680,pdf_downloads/2023/2023-09-03/300015-爱尔眼科（300015）：2023H1利润增长32.6%符合预期，诊疗量强劲复苏.pdf,300015,爱尔眼科,爱尔眼科（300015）：2023H1利润增长32.6%符合预期，诊疗量强劲复苏,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 34.54,
            ""eps"": null,
            ""pe"": 47.4
        },
        {
            ""year"": 2024,
            ""net_profit"": 48.11,
            ""eps"": null,
            ""pe"": 34.03
        },
        {
            ""year"": 2025,
            ""net_profit"": 64.74,
            ""eps"": null,
            ""pe"": 25.29
        }
    ]
}",,,47.4,34.03,25.29,,,,,,,
张金洋,公司发布2023年中报。2023H1公司实现收入102.52亿元（同比+26.45%，下同），实现归母净利润17.12亿元（+32.61%），实现扣非归母净利润17.59亿元（+27.23%）。单Q2来看，公司实现收入52.31亿元（+32.81%），实现归母净利润9.31亿元（+36.82%），实现扣非归母净利润10.06亿元（+32.57%）。二季度业绩略超预期，龙头眼科实力不改。2023Q2公司收入、利润增速分别为32.81%、36.82%，增速环比Q1进一步提升，公司业绩端增长较快，在消费疲软的大环境下，表现出较强的经营管理实力。1）分地区来看：2023H1中国大陆实现收入90.88亿元（+27%），港澳台及海外地区实现收入11.63亿元（+22%），其中东南亚地区实现收入1.79亿元（+35%），表现出较强的发展潜力，欧洲地区实现收入8.73亿元（+20%），已具备未来十年海外扩张的稳定基础。2）分业务来看：2023H1屈光、视光分别实现收入40.28亿元（+17%）、23.01亿元（+31%），主要系各医院手术量快速增长、高端手术占比有所提高，近视防控手段和产品品类不断完善升级，青少年儿童建档量增加；白内障实现收入16.74亿元（+60%），该项业务增速较快主要系老年眼病刚性需求不变，部分患者延迟就医推动高增；眼前段项目、眼后段项目、其他项目分别实现收入8.70亿元（+28%）、6.85亿元（+32%）、6.72亿元（+3%）。核心竞争力突出，全球化战略将持续推动龙头发展。近年来普瑞眼科、华厦眼科等民营眼科服务公司上市，融资渠道增强，行业虽仍处于扩容状态，但市场对于竞争加剧不乏担忧。从眼科行业的发展历程来看，服务技术的革新将大力推动业绩增长，在行业逐步走向成熟的过程中，公司诊疗水平、人才培养、品牌口碑的重要性将愈发突出，全球化战略、新技术战略将为公司长期发展奠定坚实基础。投资逻辑再梳理：国内国外并蒂花开，做世界一流的眼科医院。爱尔的投资价值在于业绩稳定高速成长带来的稀缺性与配置价值，而这来源于爱尔新十年的国际化战略与不断扩张的国内业务：国际化战略：公司拥有了香港亚洲医疗、美国MING WANG眼科中心、欧洲CB集团、东南亚ISEC Healthcare Ltd.等领先的海外眼科机构，截至2023H1，公司海外已布局124家眼科中心及诊所。国际化战略一方面有助于公司获取国际先进的医疗服务理念和最前沿的技术体系，另一方面东南亚等地区也有望为公司打开增长空间。国内业务不断扩张：截至2023H1，公司境内医院229家，门诊部168家；并购基金也在持续孵化。在持续推进中心城市和重点省会城市的区域性眼科中心的建设，不断完善各省区区域内的纵向分级连锁网络体系的情况下，区域内资源配置效率及共享程度进一步提高。盈利预测。预计2023-2025年公司归母净利润分别为34.17亿元、44.16亿元、57.24亿元，分别同比增长35.4%、29.2%、29.6%。维持“买入”评级。风险提示：医保控费超预期；竞争格局恶化；出现恶性医疗事故。,,国盛证券,买入,[None],2023-08-28,,买入,5300955,pdf_downloads/2023/2023-08-28/300015-爱尔眼科（300015）：二季度业绩增速回升，海外业务有望驱动长期发展.pdf,300015,爱尔眼科,爱尔眼科（300015）：二季度业绩增速回升，海外业务有望驱动长期发展,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 34.17,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 44.16,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 57.24,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
崔文亮,事件概述公司23H1实现营业收入 102.51亿元（yoy+26.45%），归母净利润17.12亿元（yoy +32.61%），实现扣非归母净利润 17.59亿元（yoy+27.23%）；Q2单季度实现营收52.31亿元（+32.81%），归母净利润9.31亿元（+36.82%）；扣非归母净利润10.65亿元（+32.57%)。23H1公司实现门诊量 726.95 万人次，同比增长 31.19%；手术量 60.78 万例，同比增长 36.62%，疫后诊疗需求快速恢复。多举并下，为各项业务增长保驾护航23H1分板块看：屈光业务收入40.3亿元（+17%），毛利率57.7%（+0.03pct），系各大医院手术高速增长，高端手术占比提高显著；同时公司加大了对各地、县级医院屈光科室的建设投入，手术供给能力显著增长；视光业务收入23.0亿元（+30.5%），毛利率55.2%（+1.6pct），增长系爱尔视光的品牌影响力逐步提升；同时公司 5P 近视防控体系进一步推广，青少年儿童建档量不断增加。白内障业务收入16.7亿元（+60.3%），毛利率37.5%（+1.6pct），快速增长系公司经营规模和品牌影响力持续扩大；同时部分22年因外部环境延迟的老年患者也在2023年上半年就医；眼前段业务收入8.7亿元（+27.9%），毛利率40.9%（+0.6pct），主要系干眼症、角结膜病、青光眼等患者增速较快；眼后段业务收入6.9亿元（+31.8%），毛利率30.8%（+0.7pct），主要系各类眼底病患者增加，公司眼底病诊疗能力进一步增强所致。其他项目收入6.7亿（+3.3%），毛利率39.7%（+0.3pct）1H23公司境内实现收入90.9亿元（yoy+27.1%）；公司境内服务网络持续拓展，拥有境内医院229家、门诊部168家（22年底分别为215家、148家）；随着医疗网络规模不断扩大，分级连锁优势和规模效应得到了进一步凸显；境外实现收入11.6亿元（yoy+21.6%），截至1H23公司拥有海外眼科中心及诊所124家眼科中心及诊所，逐渐形成覆盖全球的医疗服务网络（22年底为118家）,,华西证券,买入,[None],2023-08-26,,增持,5299388,pdf_downloads/2023/2023-08-26/300015-爱尔眼科（300015）：半年报业绩符合预期，后续增长稳健见好.pdf,300015,爱尔眼科,爱尔眼科（300015）：半年报业绩符合预期，后续增长稳健见好,"{
    ""forecasts"": [
        {
            ""year"": null,
            ""net_profit"": null,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
"郑辰,黄致君,王宏雨",事项：2023年8月24日，公司公布半年报，2023H1实现营业收入102.52亿元（+26.45%），归母净利润17.12亿元（+32.61%），扣非归母净利润17.59亿元（+27.23%）。其中单二季度，公司实现营业收入52.31亿元（+32.81%），归母净利润9.31亿元（+36.82%），扣非归母净利润10.06亿元（+32.57%）。业绩符合预期。评论：白内障等项目快速增长，毛利率持续提升。分业务看，2023H1公司屈光收入40.28亿元（+17.15%），各医院手术量高增且高端手术占比提高，同时公司加大对各地、县级医院屈光科室的建设投入。2023H1公司视光收入23.01亿元（+30.50%），随着公司品牌影响力提升，各医院近视防控手段和产品品类不断完善升级和5P近视防控体系推广，青少年儿童建档量不断增加。2023H1公司白内障收入16.74亿元（+60.28%），部分去年因外部环境延迟的老年患者在上半年就医。2023H1公司眼前段收入8.70亿（+27.90%），干眼症、角结膜病、青光眼等业务增速较快。2023H1公司眼后段收入6.85亿（+31.82%）。2023H1，公司屈光、视光、白内障、眼前段和眼后段项目毛利率分别为57.72%（+0.03pcts）、55.24%（+1.55pcts）、37.48%（+1.60pcts）、40.86%（+0.57pcts）和30.79%（+0.73pcts）。国内北方区域收入增速快，全球网络持续推进。2023H1公司国内收入增长最快的区域分别是西北、东北、华东和华北，分别实现营收4.45亿（+47.88%）、9.46亿（+44.44%）、16.01亿（+42.25%）和8.20亿（+38.21%），国内拓展顺利。同时，海外部分东南亚地区、欧洲地区分别实现营收1.79亿（+34.88%）和8.73亿（+20.05%），全球发展战略格局稳步推进。公司盈利能力持续加强。2023H1公司销售费用率为10.22%（+0.52pcts），主因眼健康科普活动及健康教育人员薪酬等费用相应增加。2023H1公司管理费用率12.94%（-0.74pcts），主因人员薪酬和设备保养等费用增加。2023H1公司实现净利率18.87%（+1.27pcts），盈利能力持续增强。投资建议：根据公司2023中报和最新经营情况，我们预计公司2023-2025年归母净利润预测值为34.39、44.82和57.27亿元（23-25年预测前值分别为33.17、43.18和53.90亿元），同比增速分别为36.2%、30.3%和27.8%。根据公司历史估值及发展阶段，参考可比公司，我们给予公司23年70倍目标PE，对应23年目标价25.80元。维持“推荐”评级。风险提示：自建或并购新店进展不及预期、市场竞争加剧。,,华创证券,推荐,[None],2023-08-26,,增持,5299340,pdf_downloads/2023/2023-08-26/300015-爱尔眼科（300015）2023年半年报点评：二季度业绩表现亮眼，看好公司长远发展.pdf,300015,爱尔眼科,爱尔眼科（300015）2023年半年报点评：二季度业绩表现亮眼，看好公司长远发展,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 34.39,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2024,
            ""net_profit"": 44.82,
            ""eps"": null,
            ""pe"": null
        },
        {
            ""year"": 2025,
            ""net_profit"": 57.27,
            ""eps"": null,
            ""pe"": null
        }
    ]
}",,,,,,,,,,,,
杜向阳,投资要点业绩总结：公司发布2023年中报，2023年上半年实现收入102.5亿元，同比+26.5%，归母净利润17.1亿元，同比+32.6%，扣非后约为17.6亿元，同比约+27.2%。其中单Q2实现收入52.3亿元，同比+32.8%，归母净利润9.3亿元，同比+36.8%；扣非归母净利润10.06亿元，同比+32.6%。海内外持续扩张，打造分级连锁网络布局。公司继续加快医疗网络的分层建设，稳步推进中心城市和重点省会城市的区域性眼科中心的建设，同时，加快省会城市一城多院、眼视光门诊部（诊所）以及爱眼e站的横向同城分级诊疗网络建设，截止2023年6月30日，公司中国境内开设医院229家（较年初新增14家），门诊部168家（较年初新增20家），海外已布局124家眼科中心及诊所（较年初新增6家），逐步形成覆盖全球的医疗服务网络，分级连锁优势和规模效应日益显现。公司2023年上半年实现门诊量727万次，同比+31.2%；手术量60.8万次，同比+36.6%；实现收入102.5亿元，同比+26.5%；归母净利润17.1亿元，同比+32.6%。白内障等刚需类项目收入提速，消费属性项目受经济形势影响增速趋缓。从业务占比上看，公司消费眼科收入占比超过60%，从业务增速上看，白内障等基础眼科收入提速，拉动公司业绩快速增长。2023年上半年公司屈光业务收入40.3亿元，同比+17.2%，占比39.3%（-3.1pp）；视光服务业务收入23亿元，同比+30.5%，占比22.4%（+0.7pp）；白内障业务收入16.7亿元，同比+60.3%，占比16.3%（+3.5pp）。去年受疫情影响被抑制的眼病需求逐步释放，伴随着人口老龄化和消费升级的趋势，白内障业务仍有巨大发展空间。毛利率净利率持续提升，费用率管控能力稳重向好。公司发展进入成熟期，成本费用结构稳中向好，公司2023年上半年毛利率49.46%（+0.1pp），各项业务毛利率均有上升，其中，白内障业务毛利率同比提升1.6pp，预计为高端白内障放量导致毛利率提升。2023年上半年销售、管理、研发费用率为10.22%（+0.5pp）、12.9%（-0.8pp）、1.4%（+0.03pp)，管理费用率优化，销售费用率因摆脱疫情影响，线下活动投入加大所致；净利率18.9%（+1.3pp），公司费用率管控能力持续提升。盈利预测与投资建议：预计2023-2025年归母净利润分别为34.9亿元、46.4亿元和58亿元，EPS分别为0.37元、0.5元、0.62元，当前股价对应PE分别为46倍、35倍、28倍，维持“买入”评级。风险提示：医院收入或不及预期；行业政策风险；医疗事故风险。,,西南证券,买入,[None],2023-08-26,,买入,5309968,pdf_downloads/2023/2023-08-26/300015-爱尔眼科（300015）：业绩符合预期，刚需类项目收入快速增长.pdf,300015,爱尔眼科,爱尔眼科（300015）：业绩符合预期，刚需类项目收入快速增长,"{
    ""forecasts"": [
        {
            ""year"": 2023,
            ""net_profit"": 34.9,
            ""eps"": 0.37,
            ""pe"": 46
        },
        {
            ""year"": 2024,
            ""net_profit"": 46.4,
            ""eps"": 0.5,
            ""pe"": 35
        },
        {
            ""year"": 2025,
            ""net_profit"": 58,
            ""eps"": 0.62,
            ""pe"": 28
        }
    ]
}",,,46.0,35.0,28.0,,,,0.37,0.5,0.62,
